ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1709	"AT1G56460"	"AT1G56460"	chr1	+	21147015	21147105	21146724	21146905	21147398	21147740
1710	"AT5G60840"	"AT5G60840"	chr5	-	24474145	24474216	24473959	24474048	24474288	24474491
1711	"AT4G32915"	"GATC"	chr4	+	15885873	15885914	15885519	15885791	15886016	15886072
1712	"AT3G59320"	"AT3G59320"	chr3	-	21926247	21926305	21925940	21926135	21926544	21926639
1713	"AT3G20290"	"EHD1"	chr3	-	7077870	7077928	7077670	7077726	7078386	7078466
1714	"AT3G20290"	"EHD1"	chr3	-	7078010	7078079	7077870	7077928	7078386	7078466
1715	"AT4G35220"	"AT4G35220"	chr4	+	16753308	16753381	16753123	16753168	16753449	16753547
1716	"AT4G35220"	"AT4G35220"	chr4	+	16753670	16753741	16753449	16753547	16753840	16754305
1717	"AT2G01280"	"MEE65"	chr2	+	146116	146205	145991	146048	146276	146353
1718	"AT3G26490"	"AT3G26490"	chr3	+	9704297	9704367	9704141	9704200	9704455	9705694
1719	"AT1G28560"	"SRD2"	chr1	-	10040007	10040040	10039774	10039889	10040204	10040257
1720	"AT3G28080"	"AT3G28080"	chr3	+	10452019	10452133	10451837	10451903	10453377	10453624
1721	"AT3G28080"	"AT3G28080"	chr3	+	10453377	10453624	10452019	10452133	10454443	10454605
1722	"AT3G28080"	"AT3G28080"	chr3	+	10453377	10453624	10452019	10452133	10454695	10454844
1723	"AT3G28080"	"AT3G28080"	chr3	+	10454443	10454605	10452019	10452133	10454695	10454844
1724	"AT3G28080"	"AT3G28080"	chr3	+	10454443	10454605	10453377	10453624	10454695	10454844
1725	"AT3G12200"	"NEK7"	chr3	-	3888495	3888545	3888327	3888401	3888617	3888699
1726	"AT3G12200"	"NEK7"	chr3	-	3889761	3889791	3889575	3889641	3890052	3890119
1727	"AT2G44420"	"AT2G44420"	chr2	+	18330845	18331028	18330472	18330636	18331132	18331197
1728	"AT1G55340"	"AT1G55340"	chr1	+	20652307	20652354	20651830	20652108	20652575	20652822
1729	"AT4G35640"	"SAT4"	chr4	-	16906652	16906677	16906469	16906564	16906766	16906862
1730	"AT1G08110"	"AT1G08110"	chr1	+	2535569	2535585	2535328	2535385	2535674	2535794
1731	"AT2G16770"	"bZIP23"	chr2	+	7279761	7280579	7279430	7279667	7280788	7281157
1732	"AT5G45410"	"AT5G45410"	chr5	-	18403511	18403599	18403168	18403303	18403741	18403797
1733	"AT3G57890"	"AT3G57890"	chr3	+	21439288	21439396	21438083	21438777	21439484	21439625
1734	"AT1G54370"	"NHX5"	chr1	-	20294344	20294364	20294148	20294246	20294465	20294541
1735	"AT1G54370"	"NHX5"	chr1	-	20294824	20294885	20294634	20294732	20294971	20295019
1736	"AT1G54370"	"NHX5"	chr1	-	20295692	20295790	20295244	20295273	20295872	20295892
1737	"AT1G54370"	"NHX5"	chr1	-	20295872	20295892	20295244	20295273	20296013	20296076
1738	"AT1G54370"	"NHX5"	chr1	-	20296804	20296856	20296661	20296721	20296945	20297133
1739	"AT2G39435"	"AT2G39435"	chr2	-	16466645	16466691	16465901	16466539	16466815	16466871
1740	"AT4G13200"	"AT4G13200"	chr4	-	7668727	7668882	7668146	7668501	7668973	7669214
1741	"AT1G50430"	"DWF5"	chr1	-	18683349	18683450	18682837	18682963	18683679	18683806
1742	"AT1G01020"	"ARV1"	chr1	-	7563	7649	7156	7450	8235	8325
1743	"AT1G01020"	"ARV1"	chr1	-	7761	7835	7563	7649	8235	8325
1744	"AT1G01020"	"ARV1"	chr1	-	7941	7987	7761	7835	8235	8325
1745	"AT3G23460"	"AT3G23460"	chr3	+	8413264	8413327	8413060	8413184	8413415	8413495
1746	"AT1G51530"	"AT1G51530"	chr1	+	19110992	19111028	19110580	19110691	19111112	19111254
1747	"AT5G54290"	"CCDA"	chr5	+	22051513	22051645	22051036	22051169	22051836	22051895
1748	"AT5G63090"	"LOB"	chr5	-	25309799	25309929	25308571	25309302	25310678	25310973
1749	"AT5G63090"	"LOB"	chr5	-	25309870	25309929	25308571	25309302	25310674	25310973
1750	"AT5G63090"	"LOB"	chr5	-	25309870	25309929	25308571	25309302	25310678	25310973
1751	"AT2G26030"	"AT2G26030"	chr2	-	11092091	11092927	11091864	11092005	11093096	11093153
1752	"AT2G26030"	"AT2G26030"	chr2	-	11092091	11093016	11091864	11092005	11093096	11093168
1753	"AT3G05760"	"AT3G05760"	chr3	+	1709619	1709702	1709365	1709426	1709817	1710038
1754	"AT5G49810"	"MMT1"	chr5	+	20240952	20241159	20240503	20240697	20241270	20241366
1755	"AT5G49810"	"MMT1"	chr5	+	20244552	20245497	20244059	20244239	20245746	20246380
1756	"AT5G14740"	"BCA2"	chr5	+	4759095	4759213	4757971	4758343	4760524	4760588
1757	"AT5G14740"	"BCA2"	chr5	+	4759095	4759218	4757971	4758343	4760524	4760588
1758	"AT5G14740"	"BCA2"	chr5	+	4760723	4760873	4760524	4760588	4760988	4761037
1759	"AT5G14740"	"BCA2"	chr5	+	4761737	4761823	4761426	4761480	4761960	4762066
1760	"AT5G14740"	"BCA2"	chr5	+	4761960	4762066	4761426	4761480	4762217	4762615
1761	"AT5G14740"	"BCA2"	chr5	+	4761960	4762070	4761426	4761480	4762217	4762615
1762	"AT1G54390"	"ING2"	chr1	-	20306152	20306216	20305378	20305623	20306423	20306635
1763	"AT5G20490"	"XIK"	chr5	-	6933291	6933329	6933007	6933134	6933420	6933522
1764	"AT5G13740"	"ZIF1"	chr5	+	4435536	4435622	4435225	4435313	4435718	4435826
1765	"AT5G51820"	"PGMP"	chr5	-	21066085	21066138	21065833	21065912	21066226	21066349
1766	"AT5G10290"	"AT5G10290"	chr5	-	3236705	3236846	3235866	3236603	3236945	3237016
1767	"AT5G10290"	"AT5G10290"	chr5	-	3236945	3237016	3236705	3236846	3237095	3237161
1768	"AT4G34360"	"AT4G34360"	chr4	+	16432704	16432787	16432343	16432482	16432937	16433072
1769	"AT1G66510"	"AT1G66510"	chr1	+	24814551	24814644	24814219	24814446	24814774	24814846
1770	"AT3G12990"	"RRP45A"	chr3	+	4157293	4157374	4157068	4157183	4157464	4157653
1771	"AT5G46915"	"AT5G46915"	chr5	-	19052950	19052992	19052528	19052580	19053098	19053200
1772	"AT1G22180"	"AT1G22180"	chr1	-	7829670	7829751	7829379	7829556	7830150	7830392
1773	"AT4G16710"	"AT4G16710"	chr4	+	9398774	9398991	9398566	9398722	9399361	9399801
1774	"AT4G16710"	"AT4G16710"	chr4	+	9398787	9398991	9398547	9398722	9399361	9399801
1775	"AT4G16710"	"AT4G16710"	chr4	+	9399156	9399256	9398774	9398991	9399361	9399801
1776	"AT3G30390"	"AT3G30390"	chr3	-	11978926	11979037	11978403	11978842	11979357	11979621
1777	"AT5G14710"	"AT5G14710"	chr5	+	4746725	4746773	4746331	4746524	4747247	4747314
1778	"AT5G14710"	"AT5G14710"	chr5	+	4746862	4746909	4746725	4746773	4747247	4747314
1779	"AT5G14710"	"AT5G14710"	chr5	+	4747580	4747638	4747398	4747442	4747725	4747934
1780	"AT3G54970"	"AT3G54970"	chr3	-	20369194	20369312	20368938	20369048	20369446	20369912
1781	"AT1G78476"	"AT1G78476"	chr1	+	29524584	29524647	29524173	29524237	29525534	29525676
1782	"AT3G49680"	"BCAT3"	chr3	+	18423132	18423310	18422968	18423051	18423962	18424142
1783	"AT5G17170"	"ENH1"	chr5	+	5650434	5650516	5649886	5650053	5650623	5650692
1784	"AT4G00710"	"BSK3"	chr4	+	291742	291848	291503	291637	291925	292011
1785	"AT4G09012"	"AT4G09012"	chr4	-	5781044	5781106	5780469	5780541	5782041	5782196
1786	"AT5G11030"	"ALF4"	chr5	-	3492732	3492804	3492220	3492298	3492887	3493216
1787	"AT1G07440"	"AT1G07440"	chr1	-	2286711	2286818	2286296	2286624	2287010	2287227
1788	"AT1G79950"	"AT1G79950"	chr1	+	30077541	30077672	30077424	30077478	30077994	30078052
1789	"AT1G79950"	"AT1G79950"	chr1	+	30078554	30078608	30078127	30078233	30078739	30079203
1790	"AT1G12240"	"BFRUCT4"	chr1	+	4155089	4155334	4154429	4154438	4155839	4156457
1791	"AT4G12790"	"AT4G12790"	chr4	-	7517779	7517910	7517601	7517695	7518002	7518106
1792	"AT4G13720"	"AT4G13720"	chr4	-	7968212	7968222	7967782	7967814	7968329	7968393
1793	"AT4G13720"	"AT4G13720"	chr4	-	7968329	7968393	7967782	7967814	7968605	7968670
1794	"AT4G10970"	"AT4G10970"	chr4	-	6720675	6720714	6720101	6720156	6721246	6721386
1795	"AT1G23170"	"AT1G23170"	chr1	+	8213322	8213460	8212555	8213230	8213570	8213759
1796	"AT3G61080"	"AT3G61080"	chr3	+	22607982	22608071	22607831	22607906	22608165	22608284
1797	"AT3G14172"	"AT3G14172"	chr3	-	4704142	4704173	4703997	4704034	4704257	4704357
1798	"AT4G37630"	"CYCD5-1"	chr4	+	17680375	17680524	17679990	17680300	17680605	17680890
1799	"AT1G54510"	"NEK1"	chr1	-	20360152	20360202	20360000	20360074	20360746	20360828
1800	"AT1G54510"	"NEK1"	chr1	-	20361489	20361536	20361342	20361388	20361621	20361687
1801	"AT1G61660"	"BHLH112"	chr1	-	22754963	22755029	22754768	22754834	22755115	22755214
1802	"AT2G30170"	"AT2G30170"	chr2	-	12880226	12880350	12880073	12880156	12880427	12880525
1803	"AT2G30170"	"AT2G30170"	chr2	-	12881020	12881100	12880777	12880930	12881210	12881262
1804	"AT2G30170"	"AT2G30170"	chr2	-	12881020	12881116	12880777	12880930	12881210	12881262
1805	"AT3G58290"	"AT3G58290"	chr3	-	21581412	21581597	21580925	21581200	21581742	21581861
1806	"AT4G05420"	"DDB1A"	chr4	+	2747912	2747975	2747726	2747778	2748110	2748160
1807	"AT2G31600"	"AT2G31600"	chr2	-	13449158	13449214	13448346	13448805	13449442	13450095
1808	"AT3G11950"	"AT3G11950"	chr3	-	3785416	3785478	3784186	3785119	3785552	3785660
1809	"AT3G50430"	"AT3G50430"	chr3	+	18714187	18714292	18714038	18714092	18714361	18714448
1810	"AT3G50430"	"AT3G50430"	chr3	+	18715758	18715820	18715228	18715660	18715902	18716008
1811	"AT2G14520"	"CBSDUF3"	chr2	-	6184250	6184327	6184076	6184160	6184470	6184648
1812	"AT1G69020"	"AT1G69020"	chr1	-	25946290	25946342	25946054	25946199	25946438	25946513
1813	"AT4G10430"	"AT4G10430"	chr4	-	6455325	6455374	6454874	6455241	6455796	6455883
1814	"AT4G10430"	"AT4G10430"	chr4	-	6455374	6455443	6454880	6455241	6455796	6455883
1815	"AT5G65740"	"AT5G65740"	chr5	-	26302972	26303051	26302829	26302904	26303175	26303246
1816	"AT5G65740"	"AT5G65740"	chr5	-	26303175	26303246	26302829	26302904	26303332	26303471
1817	"AT1G47570"	"AT1G47570"	chr1	+	17480805	17480896	17480494	17480581	17481590	17481698
1818	"AT3G01500"	"BCA1"	chr3	-	195405	195511	194885	195337	195608	195694
1819	"AT5G08420"	"AT5G08420"	chr5	+	2714689	2714728	2714505	2714562	2714813	2714918
1820	"AT1G60990"	"AT1G60990"	chr1	-	22464610	22464684	22464453	22464519	22464810	22464844
1821	"AT3G06440"	"B3GALT16"	chr3	-	1973209	1973317	1972621	1973119	1973397	1973574
1822	"AT2G34040"	"AT2G34040"	chr2	-	14381661	14381761	14381511	14381577	14381855	14382017
1823	"AT5G62790"	"DXR"	chr5	-	25216081	25216144	25215836	25215986	25216209	25216330
1824	"AT1G34460"	"CYCB1-5"	chr1	+	12596531	12596573	12596119	12596188	12596927	12597273
1825	"AT1G34460"	"CYCB1-5"	chr1	+	12599315	12599371	12599095	12599249	12599574	12599628
1826	"AT2G31751"	"AT2G31751"	chr2	-	13501259	13501306	13500957	13500993	13501439	13501477
1827	"AT2G31751"	"AT2G31751"	chr2	-	13501439	13501477	13500957	13500993	13501557	13501678
1828	"AT1G64355"	"AT1G64355"	chr1	+	23886654	23886672	23886083	23886533	23886787	23887212
1829	"AT3G44400"	"AT3G44400"	chr3	-	16046171	16046201	16044686	16045026	16046288	16047353
1830	"AT5G43750"	"PNSB5"	chr5	-	17580477	17580536	17579965	17580330	17580615	17580678
1831	"AT2G06541"	"AT2G06541"	chr2	-	2599083	2599167	2598871	2598996	2599266	2600326
1832	"AT2G35690"	"ACX1.2"	chr2	+	15000722	15000810	15000426	15000636	15000891	15001054
1833	"AT2G40020"	"AT2G40020"	chr2	+	16711398	16711443	16710978	16711064	16711801	16711900
1834	"AT1G17220"	"FUG1"	chr1	+	5887045	5887078	5885082	5886924	5887260	5887374
1835	"AT1G17220"	"FUG1"	chr1	+	5887763	5887862	5887543	5887693	5887951	5888014
1836	"AT1G17220"	"FUG1"	chr1	+	5889668	5889857	5889130	5889406	5890009	5890470
1837	"AT3G48750"	"CDKA-1"	chr3	+	18072186	18072246	18071535	18071671	18072319	18072504
1838	"AT3G48190"	"ATM"	chr3	+	17820087	17820200	17819483	17819801	17820551	17820618
1839	"AT4G25500"	"RS40"	chr4	+	13024764	13024831	13024597	13024677	13025162	13025273
1840	"AT4G25500"	"RS40"	chr4	+	13025599	13025856	13025162	13025273	13026055	13026168
1841	"AT2G25710"	"HCS1"	chr2	+	10952949	10953223	10952657	10952830	10953477	10953626
1842	"AT2G25710"	"HCS1"	chr2	+	10953314	10953376	10952949	10953223	10953477	10953626
1843	"AT2G25710"	"HCS1"	chr2	+	10954224	10954270	10953929	10954085	10954606	10954673
1844	"AT4G29735"	"AT4G29735"	chr4	-	14563372	14563438	14563102	14563181	14564059	14564160
1845	"AT3G02770"	"AT3G02770"	chr3	-	601700	601897	600892	601333	602136	602259
1846	"AT2G13540"	"ABH1"	chr2	+	5640244	5640329	5639711	5639782	5640475	5640544
1847	"AT1G71750"	"HGPT"	chr1	-	26988134	26988164	26987774	26988052	26988337	26988502
1848	"AT1G70580"	"GGAT2"	chr1	+	26613430	26613496	26613169	26613338	26613568	26613686
1849	"AT5G23870"	"PAE9"	chr5	-	8047266	8047327	8047137	8047197	8047405	8047530
1850	"AT1G68000"	"PIS1"	chr1	+	25491307	25491412	25491013	25491173	25491494	25491579
1851	"AT3G49430"	"SR34A"	chr3	+	18332247	18332492	18331538	18331712	18332641	18332754
1852	"AT3G49430"	"SR34A"	chr3	+	18333796	18333846	18333602	18333660	18333929	18333986
1853	"AT1G79620"	"AT1G79620"	chr1	-	29960756	29960828	29960601	29960673	29960910	29960985
1854	"AT4G19710"	"AKHSDH2"	chr4	+	10728941	10729025	10728710	10728846	10729110	10729203
1855	"AT1G14310"	"AT1G14310"	chr1	+	4886040	4886113	4885878	4885954	4886210	4886284
1856	"AT1G66880"	"AT1G66880"	chr1	+	24950291	24950846	24948885	24949495	24952951	24953677
1857	"AT1G66880"	"AT1G66880"	chr1	+	24950291	24950846	24948885	24949495	24953891	24953921
1858	"AT1G66880"	"AT1G66880"	chr1	+	24951434	24952058	24950291	24950846	24952951	24953677
1859	"AT1G66880"	"AT1G66880"	chr1	+	24951434	24952058	24950291	24950846	24953891	24953921
1860	"AT1G66880"	"AT1G66880"	chr1	+	24952951	24953677	24948885	24949495	24953891	24953921
1861	"AT1G66880"	"AT1G66880"	chr1	+	24952951	24953677	24950291	24950846	24953891	24953921
1862	"AT1G66880"	"AT1G66880"	chr1	+	24952951	24953677	24951434	24952058	24953891	24953921
1863	"AT5G06950"	"TGA2"	chr5	+	2152060	2152122	2151024	2151131	2152214	2152388
1864	"AT5G06950"	"TGA2"	chr5	+	2152060	2152126	2151045	2151131	2152214	2152388
1865	"AT1G27980"	"DPL1"	chr1	+	9751639	9751655	9751204	9751331	9751739	9751847
1866	"AT3G32940"	"AT3G32940"	chr3	-	13493128	13493156	13492975	13493058	13493243	13493312
1867	"AT3G12680"	"HUA1"	chr3	-	4027596	4027844	4027145	4027202	4028608	4029140
1868	"AT5G11410"	"AT5G11410"	chr5	-	3639251	3639387	3639031	3639168	3639495	3639722
1869	"AT1G07390"	"AtRLP1"	chr1	+	2271674	2271736	2271520	2271595	2272122	2272191
1870	"AT4G01320"	"FACE1"	chr4	+	547376	547475	547224	547290	547620	547734
1871	"AT5G13960"	"SUVH4"	chr5	+	4502582	4502689	4502388	4502443	4502798	4502975
1872	"AT1G06370"	"AT1G06370"	chr1	-	1943443	1943653	1943195	1943343	1943753	1943797
1873	"AT1G06370"	"AT1G06370"	chr1	-	1943753	1943797	1943443	1943653	1943893	1944023
1874	"AT5G66470"	"AT5G66470"	chr5	-	26542673	26542772	26542488	26542590	26542922	26543048
1875	"AT2G22920"	"SCPL12"	chr2	+	9754365	9754442	9754140	9754286	9754515	9754638
1876	"AT2G22920"	"SCPL12"	chr2	+	9755278	9755316	9755074	9755195	9755521	9755623
1877	"AT2G22920"	"SCPL12"	chr2	+	9756348	9756473	9756175	9756247	9756975	9757089
1878	"AT2G22920"	"SCPL12"	chr2	+	9756975	9757089	9756175	9756247	9757203	9757249
1879	"AT2G22920"	"SCPL12"	chr2	+	9756975	9757111	9756175	9756247	9757203	9757249
1880	"AT3G21260"	"GLTP3"	chr3	-	7464500	7464636	7464268	7464412	7464729	7464860
1881	"AT4G16950"	"RPP5"	chr4	-	9539511	9540879	9539173	9539381	9541074	9541554
1882	"AT5G18140"	"AT5G18140"	chr5	+	5998888	5998957	5998174	5998543	5999075	5999888
1883	"AT3G51840"	"ACX4"	chr3	-	19226895	19227055	19226697	19226774	19227348	19227458
1884	"AT3G51840"	"ACX4"	chr3	-	19227730	19227804	19227561	19227621	19227913	19228037
1885	"AT3G46330"	"MEE39"	chr3	-	17022795	17022867	17022634	17022712	17022982	17023054
1886	"AT1G62850"	"AT1G62850"	chr1	-	23272953	23272987	23272792	23272863	23273065	23273130
1887	"AT1G62850"	"AT1G62850"	chr1	-	23273340	23273423	23273065	23273130	23273504	23273564
1888	"AT1G77620"	"AT1G77620"	chr1	-	29170265	29170357	29170074	29170201	29170454	29170675
1889	"AT4G26190"	"AT4G26190"	chr4	-	13263488	13263570	13263299	13263363	13263656	13266322
1890	"AT4G26190"	"AT4G26190"	chr4	-	13263656	13266322	13263299	13263363	13266897	13266966
1891	"AT1G65950"	"AT1G65950"	chr1	-	24549309	24549376	24549020	24549106	24549883	24549961
1892	"AT5G41690"	"AT5G41690"	chr5	-	16674167	16674230	16674001	16674075	16674361	16674493
1893	"AT1G29820"	"AT1G29820"	chr1	+	10439637	10439697	10439411	10439503	10439778	10439848
1894	"AT1G21080"	"AT1G21080"	chr1	-	7379023	7379050	7378537	7378926	7379331	7379469
1895	"AT5G27970"	"AT5G27970"	chr5	+	10005772	10005843	10005343	10005472	10005960	10006116
1896	"AT5G27970"	"AT5G27970"	chr5	+	10007640	10007682	10007532	10007585	10007848	10007918
1897	"AT5G66160"	"RMR1"	chr5	+	26446606	26446704	26445795	26446185	26446800	26447433
1898	"AT4G14385"	"AT4G14385"	chr4	-	8287516	8287544	8287347	8287430	8288078	8288148
1899	"AT2G21960"	"AT2G21960"	chr2	+	9356308	9356438	9356142	9356231	9356515	9356606
1900	"AT5G51040"	"SDHAF2"	chr5	+	20751084	20751211	20750907	20751015	20751480	20751549
1901	"AT5G51040"	"SDHAF2"	chr5	+	20751096	20751211	20750907	20751015	20751480	20751549
1902	"AT5G51040"	"SDHAF2"	chr5	+	20751278	20751305	20751084	20751211	20751480	20751549
1903	"AT2G13800"	"SERK5"	chr2	+	5753705	5753777	5753497	5753639	5753933	5754077
1904	"AT3G17450"	"AT3G17450"	chr3	-	5973507	5973591	5973033	5973423	5973680	5975753
1905	"AT5G55160"	"SUMO2"	chr5	-	22384151	22384190	22383928	22384078	22384700	22384925
1906	"AT5G17440"	"AT5G17440"	chr5	+	5750712	5750776	5750448	5750617	5751028	5751108
1907	"AT1G13635"	"AT1G13635"	chr1	+	4674830	4674888	4674151	4674620	4675071	4675155
1908	"AT4G16070"	"AT4G16070"	chr4	-	9098388	9098483	9097766	9097943	9098661	9098764
1909	"AT4G16070"	"AT4G16070"	chr4	-	9098388	9098507	9097766	9097943	9098661	9098764
1910	"AT4G19550"	"AT4G19550"	chr4	-	10660484	10660563	10660255	10660336	10660685	10660753
1911	"AT3G01360"	"AT3G01360"	chr3	-	137056	137560	136398	136842	137769	138731
1912	"AT1G05230"	"HDG2"	chr1	-	1517148	1517234	1516782	1517057	1518180	1518226
1913	"AT1G05230"	"HDG2"	chr1	-	1518180	1518226	1516782	1517057	1518569	1518805
1914	"AT1G50410"	"AT1G50410"	chr1	+	18675946	18676165	18675605	18675736	18676287	18676869
1915	"AT4G14500"	"AT4G14500"	chr4	+	8336005	8336054	8335846	8335913	8336436	8336518
1916	"AT5G53360"	"AT5G53360"	chr5	+	21648477	21648820	21647901	21648274	21648903	21649567
1917	"AT2G26150"	"HSFA2"	chr2	+	11136245	11136276	11135681	11136164	11136488	11137396
1918	"AT5G48230"	"AAT1"	chr5	-	19553384	19553470	19553158	19553258	19553793	19553859
1919	"AT5G56950"	"NAP1	chr5	+	23034843	23034861	23034545	23034747	23035230	23035661
1920	"AT2G02770"	"AT2G02770"	chr2	-	777463	777576	777250	777318	777648	777827
1921	"AT1G55900"	"TIM50"	chr1	+	20904110	20904172	20903986	20904023	20904261	20904375
1922	"AT1G05160"	"KAO1"	chr1	-	1488389	1488479	1488219	1488298	1488560	1488824
1923	"AT2G16460"	"AT2G16460"	chr2	-	7133913	7133980	7133389	7133823	7134091	7134148
1924	"AT1G79700"	"AT1G79700"	chr1	-	29991954	29992005	29991803	29991880	29992088	29992162
1925	"AT1G79700"	"AT1G79700"	chr1	-	29993079	29993088	29992637	29992726	29993321	29993404
1926	"AT4G33580"	"BCA5"	chr4	+	16140554	16140608	16140356	16140470	16140810	16140893
1927	"AT3G24200"	"AT3G24200"	chr3	-	8750684	8750784	8750456	8750600	8751049	8751152
1928	"AT2G26260"	"3BETAHSD/D2"	chr2	+	11180609	11180689	11179998	11180124	11181191	11181390
1929	"AT1G18730"	"PNSB4"	chr1	+	6460895	6461073	6460766	6460808	6461173	6461229
1930	"AT1G18730"	"PNSB4"	chr1	+	6460898	6461073	6460766	6460808	6461173	6461229
1931	"AT1G18730"	"PNSB4"	chr1	+	6461843	6461910	6461317	6461389	6461993	6462224
1932	"AT4G39970"	"AT4G39970"	chr4	-	18537427	18537461	18537272	18537328	18537545	18537620
1933	"AT1G63640"	"AT1G63640"	chr1	-	23591600	23591707	23591336	23591515	23591794	23591974
1934	"AT1G55850"	"CSLE1"	chr1	+	20877788	20878001	20877602	20877719	20878123	20878330
1935	"AT2G48060"	"AT2G48060"	chr2	-	19661934	19662015	19661516	19661676	19662337	19662617
1936	"AT1G64400"	"LACS3"	chr1	-	23919187	23919251	23918998	23919088	23919526	23919783
1937	"AT5G44565"	"AT5G44565"	chr5	+	17952615	17952704	17951511	17951715	17952850	17953133
1938	"AT2G32415"	"AT2G32415"	chr2	-	13762850	13763368	13762246	13762751	13763478	13763517
1939	"AT3G54085"	"AT3G54085"	chr3	-	20027639	20027738	20026580	20027022	20027900	20027978
1940	"AT1G61240"	"AT1G61240"	chr1	+	22582081	22582128	22581638	22581721	22582296	22582433
1941	"AT5G10450"	"GRF6"	chr5	-	3284665	3284782	3283852	3284472	3285387	3285510
1942	"AT3G51010"	"AT3G51010"	chr3	-	18947329	18947451	18946697	18947047	18947771	18948157
1943	"AT1G06720"	"AT1G06720"	chr1	-	2066131	2066322	2065832	2066043	2066495	2066614
1944	"AT5G25100"	"TMN9"	chr5	-	8650792	8650813	8650442	8650607	8650895	8651176
1945	"AT2G39250"	"SNZ"	chr2	-	16389614	16389694	16388885	16389257	16389826	16389954
1946	"AT2G39250"	"SNZ"	chr2	-	16390273	16390304	16390049	16390137	16390446	16390472
1947	"AT3G17510"	"CIPK1"	chr3	-	5992276	5992339	5991128	5991200	5992435	5992912
1948	"AT4G40000"	"AT4G40000"	chr4	-	18546509	18546558	18546340	18546426	18546636	18546703
1949	"AT2G44750"	"TPK2"	chr2	+	18451721	18451818	18451425	18451645	18451934	18452007
1950	"AT1G71340"	"GDPD4"	chr1	-	26886004	26886094	26885803	26885931	26886340	26886433
1951	"AT5G16110"	"AT5G16110"	chr5	-	5261791	5261970	5261642	5261709	5262500	5262840
1952	"AT3G60910"	"AT3G60910"	chr3	+	22502405	22502425	22502241	22502310	22502511	22502564
1953	"AT3G60910"	"AT3G60910"	chr3	+	22502405	22502425	22502241	22502310	22502677	22502708
1954	"AT3G60910"	"AT3G60910"	chr3	+	22502511	22502564	22502241	22502310	22502677	22502708
1955	"AT3G60910"	"AT3G60910"	chr3	+	22502511	22502564	22502405	22502425	22502677	22502708
1956	"AT5G67110"	"ALC"	chr5	-	26785761	26785827	26785617	26785683	26785917	26785989
1957	"AT1G76150"	"ECH2"	chr1	-	28577444	28577467	28577184	28577290	28577577	28577700
1958	"AT3G28900"	"RPL34C"	chr3	-	10904149	10904229	10903036	10903146	10904336	10904458
1959	"AT5G20680"	"TBL16"	chr5	+	6998778	6998998	6998102	6998350	6999219	6999371
