ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
921	"AT2G47160"	"BOR1"	chr2	-	19360257	19360608	19360257	19360450	19360525	19360608	921	0,1,2	35,31,26	0,11,0	22,86,23	223	149	0.0233340901587	0.085873230584	0.0,0.021,0.049	0.0,0.079,0.0	-0.003
922	"AT3G53780"	"ATRBL4"	chr3	-	19926286	19927026	19926286	19926327	19926397	19927026	922	46,36,33	2,0,0	26,43,19	0,0,1	218	149	1	1.0	0.94,1.0,1.0	1.0,1.0,0.929	0.004
924	"AT3G49580"	"LSU1"	chr3	-	18375268	18375784	18375268	18375578	18375635	18375784	924	29,112,93	0,4,0	16,32,37	0,0,0	205	149	0.527518139631	0.892949700046	1.0,0.953,1.0	1.0,1.0,1.0	-0.016
927	"AT4G01150"	"CURT1A"	chr4	+	494250	494520	494250	494358	494448	494520	927	49,102,76	6188,6971,7121	78,136,88	10492,17008,8734	238	149	1	1.0	0.005,0.009,0.007	0.005,0.005,0.006	0.002
928	"AT1G49340"	"PI4KA1"	chr1	+	18263546	18264462	18263546	18264021	18264148	18264462	928	23,33,47	6,11,5	59,57,40	16,13,5	275	149	0.968474181403	1.0	0.675,0.619,0.836	0.666,0.704,0.813	-0.018
931	"AT1G79450"	"ALIS5"	chr1	+	29888509	29888799	29888509	29888584	29888685	29888799	931	10,7,6	10,21,9	0,0,0	5,22,8	249	149	6.42937059148e-09	1.19271385054e-07	0.374,0.166,0.285	0.0,0.0,0.0	0.275
932	"AT3G10030"	"AT3G10030"	chr3	-	3092022	3092823	3092022	3092377	3092652	3092823	932	3,4,3	111,141,159	7,10,3	144,113,50	298	149	0.00841423266225	0.0356745584164	0.013,0.014,0.009	0.024,0.042,0.029	-0.02
933	"AT3G56130"	"AT3G56130"	chr3	+	20827622	20827954	20827622	20827693	20827900	20827954	933	117,163,119	118,145,76	43,55,34	121,223,119	298	149	0	0.0	0.331,0.36,0.439	0.151,0.11,0.125	0.248
934	"AT1G73390"	"AT1G73390"	chr1	-	27591301	27591644	27591301	27591403	27591489	27591644	934	3,9,3	130,141,140	5,10,6	133,261,136	234	149	0.711291625363	1.0	0.014,0.039,0.013	0.023,0.024,0.027	-0.003
935	"AT4G38350"	"AT4G38350"	chr4	-	17963401	17963677	17963401	17963509	17963581	17963677	935	6,14,2	103,119,70	0,6,5	65,113,38	220	149	0.226428172249	0.504619193036	0.038,0.074,0.019	0.0,0.035,0.082	0.005
936	"AT2G18410"	"ELP5"	chr2	+	7992035	7992316	7992035	7992131	7992240	7992316	936	2,5,3	66,60,55	8,5,0	73,116,74	257	149	0.864785966965	1.0	0.017,0.046,0.031	0.06,0.024,0.0	0.003
937	"AT5G23210"	"SCPL34"	chr5	+	7814472	7815039	7814472	7814578	7814687	7815039	937	18,22,30	149,212,183	7,13,3	218,230,124	257	149	8.71775764466e-07	1.05659222653e-05	0.065,0.057,0.087	0.018,0.032,0.014	0.048
938	"AT1G09160"	"AT1G09160"	chr1	-	2952770	2953418	2952770	2953074	2953162	2953418	938	17,25,21	19,14,13	31,54,20	59,44,33	236	149	0.0518117882479	0.168806148808	0.361,0.53,0.505	0.249,0.437,0.277	0.144
939	"AT2G14170"	"ALDH6B2"	chr2	-	5977355	5978012	5977355	5977833	5977921	5978012	939	25,15,15	200,222,191	10,7,9	249,261,171	236	149	0.000450502501102	0.00284379703821	0.073,0.041,0.047	0.025,0.017,0.032	0.029
940	"AT2G14910"	"AT2G14910"	chr2	-	6406475	6407485	6406475	6407062	6407240	6407485	940	13,25,15	649,633,652	15,17,14	819,1530,731	298	149	0.162818374479	0.398926960651	0.01,0.019,0.011	0.009,0.006,0.009	0.005
941	"AT2G31560"	"AT2G31560"	chr2	+	13437232	13437683	13437232	13437422	13437534	13437683	941	24,22,19	4,2,4	24,79,19	13,23,11	260	149	0.00551054136626	0.0251712668439	0.775,0.863,0.731	0.514,0.663,0.497	0.232
942	"AT1G35340"	"AT1G35340"	chr1	+	12977785	12978148	12977785	12978013	12978126	12978148	942	67,101,83	1,0,1	70,155,65	6,1,0	261	149	0.106103680548	0.296198094766	0.975,1.0,0.979	0.869,0.989,1.0	0.032
943	"AT4G02725"	"AT4G02725"	chr4	+	1206852	1207436	1206852	1206994	1207206	1207436	943	18,17,11	205,222,204	16,15,11	263,432,195	298	149	0.0762646684743	0.228041393563	0.042,0.037,0.026	0.03,0.017,0.027	0.01
944	"AT1G47490"	"RBP47C"	chr1	+	17426037	17426340	17426037	17426096	17426209	17426340	944	198,314,276	129,109,121	33,44,42	168,204,102	261	149	0	0.0	0.467,0.622,0.566	0.101,0.11,0.19	0.418
945	"AT1G31070"	"GLCNAC1PUT1"	chr1	+	11086286	11086527	11086286	11086326	11086434	11086527	945	17,7,15	53,81,39	1,2,1	19,55,29	256	149	2.68864932895e-06	2.94455691568e-05	0.157,0.048,0.183	0.03,0.021,0.02	0.106
946	"AT1G31070"	"GLCNAC1PUT1"	chr1	+	11086625	11086897	11086625	11086738	11086822	11086897	946	0,2,0	74,71,50	1,1,0	54,69,32	232	149	1	1.0	0.0,0.018,0.0	0.012,0.009,0.0	-0.001
947	"AT3G63300"	"FKD1"	chr3	+	23384987	23385595	23384987	23385386	23385469	23385595	947	0,1,0	11,9,8	0,1,0	23,13,16	231	149	1	1.0	0.0,0.067,0.0	0.0,0.047,0.0	0.007
948	"AT3G01480"	"CYP38"	chr3	+	190055	190356	190055	190198	190284	190356	948	19,23,30	1056,1310,1171	36,90,41	1109,1955,984	234	149	1.40650232946e-05	0.000131805218297	0.011,0.011,0.016	0.02,0.028,0.026	-0.012
949	"AT3G10420"	"SPD1"	chr3	+	3241370	3241805	3241370	3241547	3241640	3241805	949	1,5,3	172,166,117	0,10,5	155,334,191	241	149	0.818450665934	1.0	0.004,0.018,0.016	0.0,0.018,0.016	0.001
950	"AT2G43950"	"OEP37"	chr2	-	18200323	18201052	18200323	18200684	18200931	18201052	950	3,7,9	167,254,231	5,7,2	249,337,145	298	149	0.538411828912	0.906326578669	0.009,0.014,0.019	0.01,0.01,0.007	0.005
951	"AT2G43950"	"OEP37"	chr2	-	18200323	18201052	18200323	18200684	18200996	18201052	951	94,107,81	2,0,0	99,171,63	0,0,0	298	149	1	1.0	0.959,1.0,1.0	1.0,1.0,1.0	-0.014
953	"AT3G13000"	"AT3G13000"	chr3	-	4160809	4161096	4160809	4160876	4160960	4161096	953	7,3,11	24,25,21	0,2,0	28,44,10	232	149	4.84764761444e-07	6.57688310676e-06	0.158,0.072,0.252	0.0,0.028,0.0	0.151
954	"AT1G63770"	"AT1G63770"	chr1	-	23658037	23658332	23658037	23658109	23658215	23658332	954	39,40,34	879,960,872	40,32,15	931,1590,853	254	149	0.00463525661622	0.0213880622545	0.025,0.024,0.022	0.025,0.012,0.01	0.008
956	"AT3G48500"	"PDE312"	chr3	+	17963504	17963747	17963504	17963586	17963673	17963747	956	3,3,5	150,173,74	2,5,1	73,83,51	235	149	0.768128673722	1.0	0.013,0.011,0.041	0.017,0.037,0.012	-0.0
957	"AT1G72360"	"ERF073"	chr1	+	27241811	27242827	27241811	27242090	27242175	27242827	957	0,0,1	35,19,16	0,4,1	14,18,25	233	149	0.329464626767	0.664042895191	0.0,0.0,0.038	0.0,0.124,0.025	-0.037
960	"AT4G36980"	"AT4G36980"	chr4	-	17433989	17434461	17433989	17434142	17434316	17434461	960	66,119,95	2,3,2	86,103,52	2,3,1	298	149	0.89949746637	1.0	0.943,0.952,0.96	0.956,0.945,0.963	-0.003
961	"AT4G36980"	"AT4G36980"	chr4	-	17433989	17434461	17433989	17434142	17434319	17434461	961	69,123,97	155,239,139	90,105,56	424,413,192	298	149	1.78911696569e-09	3.69615300412e-08	0.182,0.205,0.259	0.096,0.113,0.127	0.103
963	"AT1G52150"	"ATHB-15"	chr1	-	19409710	19410288	19409710	19410059	19410138	19410288	963	5,14,4	147,133,142	7,6,4	139,209,120	227	149	0.217530150469	0.490657336914	0.022,0.065,0.018	0.032,0.018,0.021	0.011
964	"AT1G05410"	"AT1G05410"	chr1	-	1586907	1587278	1586907	1587124	1587205	1587278	964	32,30,22	0,0,6	18,32,14	0,3,0	229	149	0.226495743409	0.504619193036	1.0,1.0,0.705	1.0,0.874,1.0	-0.056
965	"AT4G30160"	"VLN4"	chr4	+	14753348	14753766	14753348	14753502	14753725	14753766	965	34,40,27	1,2,0	7,20,14	4,4,2	298	149	0.000111348155649	0.000865089516965	0.944,0.909,1.0	0.467,0.714,0.778	0.298
966	"AT3G56860"	"UBA2A"	chr3	-	21048744	21049754	21048744	21049236	21049348	21049754	966	88,97,113	51,60,70	110,134,58	180,159,81	260	149	1.07733691967e-08	1.92019462741e-07	0.497,0.481,0.481	0.259,0.326,0.291	0.194
967	"AT3G56860"	"UBA2A"	chr3	-	21049348	21049754	21049348	21049416	21049532	21049754	967	95,114,121	0,1,4	169,193,110	6,3,2	264	149	0.192646312232	0.453319058315	1.0,0.985,0.945	0.941,0.973,0.969	0.016
970	"AT4G32060"	"AT4G32060"	chr4	+	15502820	15503593	15502820	15503117	15503230	15503593	970	262,390,378	0,0,1	315,482,247	1,8,0	261	149	0.70021159185	1.0	1.0,1.0,0.995	0.994,0.972,1.0	0.01
971	"AT1G02145"	"ALG12"	chr1	+	404756	404953	404756	404842	404911	404953	971	17,27,19	51,55,61	16,34,8	26,68,21	217	149	0.235154753835	0.518824444748	0.186,0.252,0.176	0.297,0.256,0.207	-0.049
972	"AT5G03540"	"EXO70A1"	chr5	+	889887	890309	889887	889983	890103	890309	972	4,1,5	44,57,45	5,7,11	25,58,24	268	149	0.0019212102648	0.0103336102408	0.048,0.01,0.058	0.1,0.063,0.203	-0.083
974	"AT1G21130"	"AT1G21130"	chr1	-	7399061	7399930	7399061	7399469	7399557	7399930	974	15,17,14	517,542,544	1,12,4	312,443,247	236	149	0.0441229956598	0.148656815312	0.018,0.019,0.016	0.002,0.017,0.01	0.008
975	"AT2G46225"	"ABIL1"	chr2	+	18983216	18983487	18983216	18983309	18983402	18983487	975	2,6,2	103,118,129	9,7,4	133,156,92	241	149	0.0752900737663	0.225870221299	0.012,0.03,0.009	0.04,0.027,0.026	-0.014
976	"AT2G46225"	"ABIL1"	chr2	+	18983216	18983487	18983216	18983309	18983438	18983487	976	24,65,27	2,9,8	53,48,29	17,14,13	277	149	0.027828733428	0.099985449352	0.866,0.795,0.645	0.626,0.648,0.545	0.162
980	"AT1G20620"	"CAT3"	chr1	+	7145690	7146041	7145690	7145780	7145879	7146041	980	9,5,12	2980,2389,3469	2,9,7	6246,8650,4469	247	149	1	1.0	0.002,0.001,0.002	0.0,0.001,0.001	0.001
981	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752676	19752427	19752528	19752618	19752676	981	38,22,35	3,5,8	15,41,16	7,32,8	238	149	0.000117250903824	0.000903229420136	0.888,0.734,0.733	0.573,0.445,0.556	0.26
982	"AT3G48900"	"GEN2"	chr3	+	18132381	18132672	18132381	18132443	18132544	18132672	982	1,1,0	0,0,0	4,3,3	1,0,2	249	149	1	1.0	1.0,1.0,NA	0.705,1.0,0.473	0.274
983	"AT3G03970"	"AT3G03970"	chr3	-	1028736	1030605	1028736	1029910	1030117	1030605	983	2,2,2	0,0,0	0,2,0	2,2,1	298	149	1.32100297368e-09	2.79253884436e-08	1.0,1.0,1.0	0.0,0.333,0.0	0.889
984	"AT5G60810"	"RGF1"	chr5	-	24466853	24467179	24466853	24466915	24467019	24467179	984	4,0,0	0,0,0	0,1,0	1,2,0	252	149	1	1.0	1.0,NA,NA	0.0,0.228,NA	0.886
985	"AT1G61150"	"AT1G61150"	chr1	+	22543106	22543474	22543106	22543266	22543367	22543474	985	2,6,2	84,138,81	4,4,1	99,128,72	249	149	0.834272752738	1.0	0.014,0.025,0.015	0.024,0.018,0.008	0.001
986	"AT5G35180"	"AT5G35180"	chr5	+	13432606	13433018	13432606	13432693	13432781	13433018	986	19,11,33	96,217,161	16,23,12	333,352,168	236	149	0.0002175647707	0.00150966699669	0.111,0.031,0.115	0.029,0.04,0.043	0.048
987	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854460	15854164	15854211	15854362	15854460	987	106,101,113	0,4,0	100,153,89	0,0,0	298	149	0.556726213147	0.921792582424	1.0,0.927,1.0	1.0,1.0,1.0	-0.024
988	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854460	15854164	15854241	15854362	15854460	988	52,55,70	31,21,32	38,80,42	46,38,33	269	149	0.0668488214675	0.204436843715	0.482,0.592,0.548	0.314,0.538,0.413	0.119
991	"AT2G10940"	"AT2G10940"	chr2	-	4310411	4312103	4310411	4310782	4311136	4312103	991	56,78,66	4997,5203,5713	45,72,35	8272,14545,5763	298	149	1	1.0	0.006,0.007,0.006	0.003,0.002,0.003	0.004
992	"AT2G35390"	"PRS1"	chr2	-	14895278	14895893	14895278	14895708	14895811	14895893	992	0,2,3	703,942,826	0,0,0	247,380,149	251	149	1	1.0	0.0,0.001,0.002	0.0,0.0,0.0	0.001
993	"AT5G54500"	"FQR1"	chr5	+	22126021	22126504	22126021	22126119	22126178	22126504	993	247,362,328	0,0,0	334,349,213	1,0,0	207	149	1	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001
994	"AT5G01260"	"AT5G01260"	chr5	+	105975	107405	105975	106476	106796	107405	994	2,14,12	62,72,90	8,23,10	81,176,76	298	149	0.903857060409	1.0	0.016,0.089,0.063	0.047,0.061,0.062	-0.001
996	"AT2G16600"	"CYP19-1"	chr2	+	7200806	7201574	7200806	7201012	7201078	7201574	996	468,689,629	0,0,0	574,836,566	0,0,2	214	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.995	0.002
997	"AT2G17780"	"MCA2"	chr2	-	7724973	7725373	7724973	7725207	7725276	7725373	997	7,11,17	0,1,3	6,11,1	0,2,7	217	149	0.10114618777	0.287276204644	1.0,0.883,0.796	1.0,0.791,0.089	0.266
999	"AT3G60590"	"AT3G60590"	chr3	+	22398731	22399753	22398731	22398766	22398885	22399753	999	17,22,27	1,2,0	18,22,13	1,0,0	267	149	0.625772776571	0.979177381622	0.905,0.86,1.0	0.909,1.0,1.0	-0.048
1000	"AT2G40290"	"AT2G40290"	chr2	-	16829729	16830069	16829729	16829834	16829922	16830069	1000	13,10,5	304,332,219	8,12,4	256,345,168	236	149	0.849388716697	1.0	0.026,0.019,0.014	0.019,0.021,0.015	0.001
1001	"AT4G17150"	"AT4G17150"	chr4	+	9640785	9641062	9640785	9640923	9641005	9641062	1001	138,169,177	38,70,64	11,14,8	79,143,50	230	149	0	0.0	0.702,0.61,0.642	0.083,0.06,0.094	0.572
1002	"AT2G30350"	"AT2G30350"	chr2	-	12935014	12935409	12935014	12935148	12935270	12935409	1002	3,6,3	16,26,11	0,2,0	14,15,24	270	149	0.000358295329805	0.00230986138151	0.094,0.113,0.131	0.0,0.069,0.0	0.09
1003	"AT3G47340"	"ASN1"	chr3	-	17437883	17438567	17437883	17438366	17438459	17438567	1003	4,1,5	97,272,331	1,8,0	73,194,71	241	149	0.721311750091	1.0	0.025,0.002,0.009	0.008,0.025,0.0	0.001
1004	"AT1G29890"	"AT1G29890"	chr1	+	10464319	10464600	10464319	10464457	10464543	10464600	1004	2,0,1	34,51,34	0,4,2	47,61,13	234	149	0.457128427238	0.822831169028	0.036,0.0,0.018	0.0,0.04,0.089	-0.025
1005	"AT1G29890"	"AT1G29890"	chr1	+	10465262	10465785	10465262	10465412	10465529	10465785	1005	1,0,0	49,74,60	0,1,0	41,116,59	265	149	1	1.0	0.011,0.0,0.0	0.0,0.005,0.0	0.002
1006	"AT2G30990"	"AT2G30990"	chr2	-	13188795	13189762	13188795	13189249	13189339	13189762	1006	4,12,5	2,5,1	1,11,6	0,4,4	238	149	0.890360378707	1.0	0.556,0.6,0.758	1.0,0.633,0.484	-0.068
1007	"AT3G58220"	"AT3G58220"	chr3	-	21564449	21565948	21564449	21565081	21565271	21565948	1007	15,23,25	38,36,46	6,26,14	39,50,38	298	149	0.115831866368	0.317142067857	0.165,0.242,0.214	0.071,0.206,0.156	0.063
1008	"AT2G46060"	"AT2G46060"	chr2	-	18941098	18941732	18941098	18941493	18941579	18941732	1008	0,0,0	89,117,61	0,6,0	94,135,65	234	149	1	1.0	0.0,0.0,0.0	0.0,0.028,0.0	-0.009
1010	"AT5G56190"	"AT5G56190"	chr5	+	22742524	22742800	22742524	22742575	22742684	22742800	1010	28,27,13	38,25,23	14,9,7	10,29,18	257	149	0.287718706136	0.595631338689	0.299,0.385,0.247	0.448,0.152,0.184	0.049
1012	"AT1G45170"	"OEP24A"	chr1	-	17097000	17097360	17097000	17097075	17097213	17097360	1012	87,92,79	0,0,1	57,86,74	0,5,1	286	149	0.145924721568	0.370518357277	1.0,1.0,0.976	1.0,0.9,0.975	0.034
1014	"AT1G48380"	"RHL1"	chr1	-	17878164	17878595	17878164	17878415	17878508	17878595	1014	0,0,4	33,31,39	0,0,0	49,62,30	241	149	0.513069764712	0.875010161582	0.0,0.0,0.06	0.0,0.0,0.0	0.02
1015	"AT1G16060"	"ADAP"	chr1	+	5508833	5509155	5508833	5508916	5509146	5509155	1015	2,3,3	48,18,17	2,3,2	4,23,2	298	149	0.319411560605	0.650998001323	0.02,0.077,0.081	0.2,0.061,0.333	-0.139
1016	"AT1G05900"	"NTH2"	chr1	+	1788920	1789245	1788920	1789025	1789161	1789245	1016	13,5,14	93,117,96	20,32,14	101,215,85	284	149	0.0398231361141	0.135577643175	0.068,0.022,0.071	0.094,0.072,0.08	-0.028
1017	"AT4G28680"	"TYRDC"	chr4	+	14155119	14155538	14155119	14155185	14155276	14155538	1017	0,0,0	1,8,7	2,0,0	6,4,0	239	149	1	1.0	0.0,0.0,0.0	0.172,0.0,NA	-0.086
1018	"AT4G19510"	"AT4G19510"	chr4	+	10634433	10635517	10634433	10635276	10635387	10635517	1018	15,30,11	0,0,1	9,21,17	2,7,2	259	149	6.25062392512e-06	6.28467919228e-05	1.0,1.0,0.864	0.721,0.633,0.83	0.227
1021	"AT5G02580"	"AT5G02580"	chr5	+	580133	580787	580133	580239	580326	580787	1021	1,3,1	20,30,32	0,4,0	19,30,28	235	149	0.600293911782	0.96749497484	0.031,0.06,0.019	0.0,0.078,0.0	0.011
1022	"AT4G14713"	"TIFY4A"	chr4	-	8427174	8427491	8427174	8427362	8427427	8427491	1022	0,3,1	28,23,32	4,3,0	14,46,14	213	149	0.262478600162	0.565005528933	0.0,0.084,0.021	0.167,0.044,0.0	-0.035
1024	"AT2G15080"	"AtRLP19"	chr2	+	6533686	6536995	6533686	6536719	6536822	6536995	1024	2,3,7	73,113,123	2,7,0	123,135,58	251	149	0.433913279917	0.808252400501	0.016,0.016,0.033	0.01,0.03,0.0	0.008
1025	"AT4G36690"	"U2AF65A"	chr4	-	17294362	17294839	17294362	17294430	17294703	17294839	1025	289,307,284	88,144,123	330,396,183	140,199,86	298	149	0.248321716265	0.543856267748	0.622,0.516,0.536	0.541,0.499,0.515	0.04
1026	"AT4G36690"	"U2AF65A"	chr4	-	17294362	17294839	17294362	17294603	17294703	17294839	1026	71,74,69	151,149,160	44,71,23	156,266,126	248	149	2.96102723041e-05	0.000253922052117	0.22,0.23,0.206	0.145,0.138,0.099	0.091
1027	"AT5G05730"	"ASA1"	chr5	-	1720555	1720946	1720555	1720612	1720699	1720946	1027	3,1,2	79,79,71	1,1,2	41,130,45	235	149	0.635300916714	0.987159885971	0.024,0.008,0.018	0.015,0.005,0.027	0.001
1030	"AT4G27050"	"AT4G27050"	chr4	-	13577742	13578051	13577742	13577789	13577905	13578051	1030	27,32,18	1,0,0	12,29,22	1,0,0	264	149	1	1.0	0.938,1.0,1.0	0.871,1.0,1.0	0.022
1031	"AT1G10650"	"AT1G10650"	chr1	-	3524748	3525403	3524748	3525119	3525209	3525403	1031	2,1,1	85,129,80	0,1,0	66,114,38	238	149	1	1.0	0.015,0.005,0.008	0.0,0.005,0.0	0.008
1032	"AT1G70280"	"AT1G70280"	chr1	-	26467956	26468302	26467956	26468133	26468221	26468302	1032	28,40,34	84,66,63	0,4,2	46,111,57	236	149	0	0.0	0.174,0.277,0.254	0.0,0.022,0.022	0.22
1033	"AT5G41100"	"AT5G41100"	chr5	+	16449773	16450881	16449773	16450575	16450663	16450881	1033	3,1,4	26,36,29	6,2,2	65,64,38	236	149	0.665572269768	1.0	0.068,0.017,0.08	0.055,0.019,0.032	0.02
1034	"AT3G46600"	"SCL30"	chr3	+	17157923	17159965	17157923	17158209	17158301	17159965	1034	24,17,15	2,0,2	10,17,10	3,1,5	240	149	0.0186739284954	0.0707275041763	0.882,1.0,0.823	0.674,0.913,0.554	0.188
1036	"AT2G40430"	"AT2G40430"	chr2	-	16879215	16879634	16879215	16879472	16879554	16879634	1036	4,19,13	288,311,276	8,16,11	412,351,197	230	149	0.7317308908	1.0	0.009,0.038,0.03	0.012,0.029,0.035	0.0
1040	"AT5G28770"	"BZIP63"	chr5	-	10796458	10797113	10796458	10796920	10796987	10797113	1040	13,9,2	149,87,99	11,19,11	92,216,121	215	149	0.232399598733	0.51399327311	0.057,0.067,0.014	0.077,0.057,0.059	-0.018
1041	"AT5G45790"	"AT5G45790"	chr5	+	18572300	18573664	18572300	18572535	18572662	18573664	1041	1,1,1	0,0,0	0,4,3	0,2,0	275	149	1	1.0	1.0,1.0,1.0	NA,0.52,1.0	0.24
1045	"AT3G26100"	"AT3G26100"	chr3	+	9538046	9538726	9538046	9538281	9538376	9538726	1045	65,72,71	19,19,23	15,66,15	18,60,12	243	149	2.12333114091e-07	3.11307743079e-06	0.677,0.699,0.654	0.338,0.403,0.434	0.285
1046	"AT5G45050"	"WRKY16"	chr5	-	18178775	18179609	18178775	18179284	18179368	18179609	1046	10,14,14	0,3,0	6,8,5	0,0,0	232	149	0.62693205292	0.979177381622	1.0,0.75,1.0	1.0,1.0,1.0	-0.083
1047	"AT4G27040"	"VP22-1"	chr4	-	13574525	13574852	13574525	13574622	13574741	13574852	1047	22,28,28	41,71,33	11,32,21	51,112,44	267	149	0.0175631836986	0.0677560108588	0.23,0.18,0.321	0.107,0.138,0.21	0.092
1048	"AT4G27040"	"VP22-1"	chr4	-	13574525	13574852	13574525	13574673	13574741	13574852	1048	10,8,15	36,41,31	1,17,9	15,26,16	216	149	0.454969748656	0.822831169028	0.161,0.119,0.25	0.044,0.311,0.28	-0.035
1049	"AT1G02160"	"AT1G02160"	chr1	+	411176	411597	411176	411253	411335	411597	1049	24,47,49	155,178,175	36,42,16	218,212,161	230	149	0.0194270413283	0.0720782880303	0.091,0.146,0.154	0.097,0.114,0.06	0.04
1050	"AT2G27110"	"FRS3"	chr2	-	11578251	11580462	11578251	11579962	11580251	11580462	1050	14,9,5	6,2,8	4,4,3	0,7,0	298	149	0.129047348836	0.341000116546	0.538,0.692,0.238	1.0,0.222,1.0	-0.251
1051	"AT5G57860"	"AT5G57860"	chr5	+	23438273	23438645	23438273	23438459	23438605	23438645	1051	0,6,3	106,135,123	8,6,6	134,167,82	294	149	0.0358957533164	0.125016244309	0.0,0.022,0.012	0.029,0.018,0.036	-0.016
1052	"AT5G10278"	"AT5G10278"	chr5	+	3229957	3231314	3229957	3230055	3231085	3231314	1052	4,3,0	11,6,4	0,0,0	0,10,6	298	149	1	1.0	0.154,0.2,0.0	NA,0.0,0.0	0.118
1054	"AT3G26440"	"AT3G26440"	chr3	+	9679413	9679900	9679413	9679449	9679567	9679900	1054	3,6,8	45,57,66	0,2,4	62,98,40	266	149	0.00313836324466	0.0156745724692	0.036,0.056,0.064	0.0,0.011,0.053	0.031
1056	"AT2G46230"	"AT2G46230"	chr2	-	18984572	18984798	18984572	18984651	18984741	18984798	1056	8,11,17	280,252,281	7,6,5	350,362,231	238	149	0.00317507213726	0.015762615097	0.018,0.027,0.036	0.012,0.01,0.013	0.015
1057	"AT1G07780"	"PAI1"	chr1	-	2411823	2412219	2411823	2411929	2412193	2412219	1057	31,15,9	32,26,34	15,6,7	21,13,10	298	149	0.891415900575	1.0	0.326,0.224,0.117	0.263,0.188,0.259	-0.014
1058	"AT1G66940"	"AT1G66940"	chr1	-	24973464	24973819	24973464	24973491	24973578	24973819	1058	14,39,33	130,213,203	49,38,23	156,265,123	235	149	0.126368326048	0.337849436405	0.064,0.104,0.093	0.166,0.083,0.106	-0.031
1059	"AT1G66940"	"AT1G66940"	chr1	-	24973578	24973819	24973578	24973602	24973729	24973819	1059	95,151,142	98,147,154	13,32,13	169,293,128	275	149	0	0.0	0.344,0.358,0.333	0.04,0.056,0.052	0.296
1061	"AT2G46880"	"PAP14"	chr2	-	19265040	19265970	19265040	19265216	19265288	19265970	1061	5,1,0	18,8,1	0,0,0	0,0,1	220	149	1	1.0	0.158,0.078,0.0	NA,NA,0.0	0.079
1062	"AT5G55230"	"MAP65-1"	chr5	+	22403792	22404347	22403792	22403948	22404035	22404347	1062	0,0,0	126,223,109	1,0,0	97,161,66	235	149	1	1.0	0.0,0.0,0.0	0.006,0.0,0.0	-0.002
1063	"AT5G42690"	"AT5G42690"	chr5	-	17118825	17119114	17118825	17118942	17119030	17119114	1063	0,1,0	21,19,23	0,0,0	7,32,2	236	149	1	1.0	0.0,0.032,0.0	0.0,0.0,0.0	0.011
1064	"AT4G35300"	"MSSP2"	chr4	-	16797254	16798195	16797254	16797514	16797544	16798195	1064	20,40,37	0,0,0	26,28,15	0,1,0	178	149	1	1.0	1.0,1.0,1.0	1.0,0.959,1.0	0.014
1066	"AT5G01670"	"AT5G01670"	chr5	+	252447	252690	252447	252521	252602	252690	1066	21,30,36	12,29,12	5,22,14	20,26,16	229	149	0.00657263055212	0.0292868684896	0.532,0.402,0.661	0.14,0.355,0.363	0.246
1067	"AT3G19460"	"RTNLB11"	chr3	+	6747369	6748109	6747369	6747663	6747928	6748109	1067	2,1,0	53,60,36	0,2,2	49,72,42	298	149	1	1.0	0.019,0.008,0.0	0.0,0.014,0.023	-0.003
1068	"AT3G19460"	"RTNLB11"	chr3	+	6748356	6748670	6748356	6748498	6748600	6748670	1068	22,23,23	58,74,59	25,40,24	48,114,47	250	149	0.339340703403	0.677935603062	0.184,0.156,0.189	0.237,0.173,0.233	-0.038
1070	"AT3G51950"	"AT3G51950"	chr3	-	19277777	19278304	19277777	19278151	19278239	19278304	1070	70,82,100	626,720,756	83,138,75	1059,1230,578	236	149	0.265983758118	0.566227719272	0.066,0.067,0.077	0.047,0.066,0.076	0.007
1071	"AT3G02510"	"AT3G02510"	chr3	-	522371	522652	522371	522428	522538	522652	1071	19,16,8	59,86,50	2,9,2	102,82,46	258	149	5.48365448205e-06	5.60072126313e-05	0.157,0.097,0.085	0.011,0.06,0.024	0.081
1072	"AT4G31010"	"AT4G31010"	chr4	+	15107687	15108127	15107687	15107913	15107999	15108127	1072	6,3,7	57,47,44	0,2,2	65,78,34	234	149	0.000474783376989	0.0029764006185	0.063,0.039,0.092	0.0,0.016,0.036	0.047
1073	"AT1G71696"	"SOL1"	chr1	+	26967460	26967729	26967460	26967556	26967698	26967729	1073	12,19,19	4,15,4	43,68,21	7,19,17	290	149	0.657711430709	1.0	0.607,0.394,0.709	0.759,0.648,0.388	-0.028
1074	"AT2G44210"	"AT2G44210"	chr2	+	18280622	18281135	18280622	18280958	18281048	18281135	1074	0,10,6	143,192,178	6,9,4	89,296,162	238	149	0.706951598722	1.0	0.0,0.032,0.021	0.04,0.019,0.015	-0.007
