ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2250	"AT1G77620"	"AT1G77620"	chr1	-	29170265	29170357	29170074	29170201	29170454	29170675
2251	"AT5G11110"	"SPS2"	chr5	+	3536722	3536812	3536225	3536632	3536936	3537181
2252	"AT5G50420"	"AT5G50420"	chr5	-	20530848	20531098	20530205	20530629	20531361	20532856
2253	"AT4G26190"	"AT4G26190"	chr4	-	13263299	13263363	13262863	13263049	13266897	13266966
2254	"AT4G26190"	"AT4G26190"	chr4	-	13263488	13263570	13263299	13263363	13263656	13266322
2255	"AT4G26190"	"AT4G26190"	chr4	-	13263656	13266322	13263299	13263363	13266897	13266966
2256	"AT1G65950"	"AT1G65950"	chr1	-	24547057	24547129	24546703	24546975	24547211	24547324
2257	"AT1G65950"	"AT1G65950"	chr1	-	24549309	24549376	24549020	24549106	24549883	24549961
2258	"AT1G65950"	"AT1G65950"	chr1	-	24549883	24549961	24549020	24549106	24550056	24550150
2259	"AT5G41690"	"AT5G41690"	chr5	-	16674167	16674230	16674001	16674075	16674361	16674493
2260	"AT1G29820"	"AT1G29820"	chr1	+	10439106	10439295	10438167	10438857	10439411	10439503
2261	"AT1G29820"	"AT1G29820"	chr1	+	10439637	10439697	10439411	10439503	10439778	10439848
2263	"AT5G27970"	"AT5G27970"	chr5	+	10005772	10005843	10005343	10005472	10005960	10006116
2264	"AT5G27970"	"AT5G27970"	chr5	+	10006758	10006813	10006605	10006661	10006906	10006963
2266	"AT5G66160"	"RMR1"	chr5	+	26446606	26446704	26445795	26446185	26446800	26447433
2267	"AT4G14385"	"AT4G14385"	chr4	-	8287347	8287430	8287010	8287279	8287516	8287544
2268	"AT4G14385"	"AT4G14385"	chr4	-	8287347	8287430	8287010	8287279	8288078	8288148
2269	"AT4G14385"	"AT4G14385"	chr4	-	8287378	8287430	8286985	8287279	8287516	8287544
2270	"AT4G14385"	"AT4G14385"	chr4	-	8287378	8287430	8286985	8287279	8288078	8288148
2271	"AT4G14385"	"AT4G14385"	chr4	-	8287516	8287544	8286985	8287279	8288078	8288148
2272	"AT4G14385"	"AT4G14385"	chr4	-	8287516	8287544	8287347	8287430	8288078	8288148
2273	"AT2G44690"	"ARAC9"	chr2	+	18429495	18429583	18429263	18429410	18429828	18429938
2274	"AT2G21960"	"AT2G21960"	chr2	+	9355667	9355736	9355481	9355556	9355978	9356055
2275	"AT2G21960"	"AT2G21960"	chr2	+	9356308	9356438	9356142	9356231	9356515	9356606
2276	"AT5G51040"	"SDHAF2"	chr5	+	20751084	20751211	20750907	20751015	20751480	20751549
2277	"AT5G51040"	"SDHAF2"	chr5	+	20751096	20751211	20750907	20751015	20751480	20751549
2279	"AT4G31170"	"AT4G31170"	chr4	-	15155047	15155118	15153947	15154891	15155575	15155703
2280	"AT4G15010"	"AT4G15010"	chr4	-	8574591	8574667	8574418	8574514	8574747	8574897
2281	"AT2G13800"	"SERK5"	chr2	+	5753705	5753777	5753497	5753639	5753933	5754077
2282	"AT3G17450"	"AT3G17450"	chr3	-	5973507	5973591	5973033	5973423	5973680	5975753
2284	"AT5G17440"	"AT5G17440"	chr5	+	5750712	5750776	5750448	5750617	5751028	5751108
2285	"AT1G13635"	"AT1G13635"	chr1	+	4674830	4674888	4674151	4674620	4675071	4675155
2286	"AT3G51390"	"PAT10"	chr3	+	19076270	19076342	19076105	19076180	19076671	19076803
2287	"AT4G16070"	"AT4G16070"	chr4	-	9098388	9098483	9097766	9097943	9098661	9098764
2288	"AT4G16070"	"AT4G16070"	chr4	-	9098388	9098507	9097766	9097943	9098661	9098764
2290	"AT5G25480"	"DNMT2"	chr5	-	8871707	8871801	8871512	8871631	8872118	8872262
2291	"AT5G25480"	"DNMT2"	chr5	-	8871924	8872035	8871707	8871801	8872118	8872262
2293	"AT1G05230"	"HDG2"	chr1	-	1518180	1518226	1516782	1517057	1518569	1518805
2294	"AT5G38360"	"AT5G38360"	chr5	-	15332857	15332990	15332703	15332773	15333073	15333118
2295	"AT5G27760"	"AT5G27760"	chr5	+	9830792	9830883	9830342	9830465	9831429	9831790
2297	"AT5G53360"	"AT5G53360"	chr5	+	21648477	21648820	21647901	21648274	21648903	21649567
2299	"AT5G56950"	"NAP1	chr5	+	23034843	23034861	23034545	23034747	23035230	23035661
2300	"AT2G02770"	"AT2G02770"	chr2	-	777463	777576	777250	777318	777648	777827
2301	"AT1G44350"	"ILL6"	chr1	-	16836938	16837064	16836074	16836374	16837730	16838286
2302	"AT3G50790"	"AT3G50790"	chr3	-	18881350	18881479	18881070	18881202	18881556	18881982
2304	"AT1G79700"	"AT1G79700"	chr1	-	29991954	29992005	29991803	29991880	29992088	29992162
2305	"AT1G79700"	"AT1G79700"	chr1	-	29993079	29993088	29992637	29992726	29993321	29993404
2306	"AT3G24200"	"AT3G24200"	chr3	-	8750684	8750784	8750456	8750600	8751049	8751152
2307	"AT1G62990"	"KNAT7"	chr1	+	23338647	23338768	23337364	23337749	23339322	23339522
2308	"AT1G18730"	"PNSB4"	chr1	+	6460895	6461073	6460766	6460808	6461173	6461229
2309	"AT1G18730"	"PNSB4"	chr1	+	6460898	6461073	6460766	6460808	6461173	6461229
2311	"AT1G48635"	"PEX3-2"	chr1	+	17984898	17984969	17984660	17984791	17985073	17985110
2313	"AT4G39970"	"AT4G39970"	chr4	-	18537427	18537461	18537272	18537328	18537545	18537620
2314	"AT1G64400"	"LACS3"	chr1	-	23918787	23918844	23918610	23918659	23918998	23919088
2315	"AT1G64400"	"LACS3"	chr1	-	23919187	23919251	23918998	23919088	23919526	23919783
2316	"AT5G44565"	"AT5G44565"	chr5	+	17952615	17952704	17951511	17951715	17952850	17953133
2319	"AT1G61240"	"AT1G61240"	chr1	+	22582296	22582433	22581465	22581721	22582521	22582608
2320	"AT1G61240"	"AT1G61240"	chr1	+	22583955	22584021	22583742	22583859	22584122	22584189
2321	"AT3G51010"	"AT3G51010"	chr3	-	18947329	18947451	18946697	18947047	18947771	18948157
2322	"AT4G38090"	"AT4G38090"	chr4	-	17884122	17884228	17883699	17884052	17884316	17884726
2323	"AT4G38090"	"AT4G38090"	chr4	-	17884134	17884228	17883998	17884052	17884316	17884821
2325	"AT1G70570"	"AT1G70570"	chr1	+	26609365	26609848	26608624	26609106	26609932	26610090
2326	"AT2G39250"	"SNZ"	chr2	-	16389614	16389694	16388885	16389257	16389826	16389954
2327	"AT2G39250"	"SNZ"	chr2	-	16390273	16390304	16390049	16390137	16390446	16390472
2328	"AT4G40000"	"AT4G40000"	chr4	-	18546509	18546558	18546340	18546426	18546636	18546703
2329	"AT2G44750"	"TPK2"	chr2	+	18451721	18451818	18451425	18451645	18451934	18452007
2330	"AT1G71340"	"GDPD4"	chr1	-	26886004	26886094	26885803	26885931	26886340	26886433
2331	"AT4G30996"	"AT4G30996"	chr4	+	15101953	15101977	15101294	15101656	15102159	15102684
2332	"AT3G60910"	"AT3G60910"	chr3	+	22502405	22502425	22502241	22502310	22502511	22502564
2333	"AT3G60910"	"AT3G60910"	chr3	+	22502405	22502425	22502241	22502310	22502677	22502708
2334	"AT3G60910"	"AT3G60910"	chr3	+	22502511	22502564	22502241	22502310	22502677	22502708
2335	"AT3G60910"	"AT3G60910"	chr3	+	22502511	22502564	22502405	22502425	22502677	22502708
2337	"AT2G39200"	"MLO12"	chr2	-	16357167	16357203	16357011	16357079	16357308	16357482
2338	"AT1G18660"	"AT1G18660"	chr1	+	6422097	6422180	6421643	6421745	6422358	6422443
2339	"AT1G18660"	"AT1G18660"	chr1	+	6422358	6422443	6421643	6421745	6422527	6422614
2340	"AT4G19540"	"INDL"	chr4	+	10658104	10658202	10657892	10658015	10658292	10658419
2341	"AT3G28900"	"RPL34C"	chr3	-	10904149	10904229	10903036	10903146	10904336	10904458
2344	"AT5G02810"	"APRR7"	chr5	-	640621	640755	640285	640450	640888	641050
2346	"AT1G79230"	"STR1"	chr1	+	29801756	29801819	29801553	29801613	29802115	29802240
2347	"AT1G27330"	"AT1G27330"	chr1	+	9493522	9493679	9492963	9493066	9493851	9494069
2348	"AT3G08840"	"AT3G08840"	chr3	-	2680517	2680563	2680056	2680165	2680664	2680908
2349	"AT3G08840"	"AT3G08840"	chr3	-	2680517	2680590	2680056	2680165	2680664	2680908
2350	"AT3G08840"	"AT3G08840"	chr3	-	2682386	2682478	2681948	2682193	2682619	2682856
2351	"AT3G08840"	"AT3G08840"	chr3	-	2682619	2682856	2682386	2682478	2683232	2683280
2352	"AT4G12760"	"AT4G12760"	chr4	+	7505087	7505180	7504851	7504968	7505264	7505493
2354	"AT3G18535"	"AT3G18535"	chr3	-	6376451	6376695	6375676	6376352	6376943	6377220
2355	"AT1G26470"	"AT1G26470"	chr1	+	9155754	9155824	9155604	9155656	9155949	9156246
2356	"AT3G49560"	"AT3G49560"	chr3	+	18371636	18371699	18371406	18371555	18371790	18372139
2357	"AT3G11880"	"AT3G11880"	chr3	+	3752976	3753106	3752770	3752903	3753194	3753421
2358	"AT5G37478"	"AT5G37478"	chr5	+	14882363	14882423	14881818	14881878	14882825	14882924
2359	"AT4G28540"	"CKL6"	chr4	+	14108603	14108674	14108269	14108365	14108768	14108830
2364	"AT4G00060"	"MEE44"	chr4	+	27382	27423	27218	27278	27521	27599
2365	"AT4G00060"	"MEE44"	chr4	+	27687	27772	27521	27599	27867	28019
2366	"AT1G71820"	"SEC6"	chr1	+	27012887	27012932	27012658	27012794	27013271	27013327
2367	"AT3G12130"	"AT3G12130"	chr3	-	3865586	3865647	3864151	3865092	3866327	3866596
2368	"AT1G51430"	"AT1G51430"	chr1	+	19068525	19068612	19068423	19068489	19068710	19068773
2369	"AT3G48070"	"AT3G48070"	chr3	+	17752541	17752578	17752197	17752307	17752720	17752761
2370	"AT3G27300"	"ACG9"	chr3	-	10084854	10084891	10084631	10084703	10084988	10085047
2373	"AT5G02370"	"AT5G02370"	chr5	+	506036	506058	505886	505933	506126	506189
2374	"AT5G42250"	"AT5G42250"	chr5	+	16895212	16895259	16894243	16894380	16895884	16896213
2375	"AT1G30420"	"ABCC11"	chr1	+	10753078	10753177	10752749	10752950	10753251	10753404
2376	"AT5G09770"	"AT5G09770"	chr5	-	3035552	3035630	3035039	3035417	3035716	3035808
2377	"AT3G51830"	"SAC8"	chr3	+	19221727	19221834	19221567	19221648	19222183	19222270
2379	"AT4G31000"	"CBP60F"	chr4	+	15103725	15103801	15103158	15103499	15103901	15103960
2380	"AT1G58280"	"AT1G58280"	chr1	-	21621667	21621747	21621186	21621499	21621941	21622049
2383	"AT1G43130"	"LCV2"	chr1	-	16229976	16230086	16229455	16229623	16230174	16230227
2384	"AT1G49300"	"RABG3E"	chr1	+	18236471	18236552	18236236	18236383	18236639	18236785
2385	"AT3G62970"	"AT3G62970"	chr3	+	23272120	23272212	23271948	23272031	23272296	23272366
2387	"AT3G55850"	"LAF3"	chr3	-	20724648	20724721	20724352	20724459	20724922	20725024
2389	"AT1G72530"	"MORF7"	chr1	+	27313545	27313611	27313347	27313445	27313794	27313937
2390	"AT1G51110"	"PAP12"	chr1	+	18935742	18935796	18935328	18935673	18935907	18935982
2391	"AT1G07480"	"AT1G07480"	chr1	-	2298127	2298186	2297825	2297936	2298279	2298325
2392	"AT5G10080"	"AT5G10080"	chr5	+	3152839	3152903	3152649	3152743	3152988	3153060
2393	"AT4G01290"	"AT4G01290"	chr4	-	539944	540029	538540	539878	540446	540863
2394	"AT4G01290"	"AT4G01290"	chr4	-	540446	540863	539944	540029	541483	541764
2397	"AT2G29980"	"FAD3"	chr2	-	12783925	12784015	12783312	12783379	12784638	12785037
2398	"AT3G15580"	"ATG8I"	chr3	-	5274606	5274659	5274251	5274370	5274819	5274875
2399	"AT4G38280"	"AT4G38280"	chr4	+	17942784	17942879	17942465	17942549	17942982	17943363
2400	"AT1G23360"	"MENG"	chr1	-	8295878	8295940	8295676	8295776	8296024	8296158
2401	"AT1G23360"	"MENG"	chr1	-	8296418	8296509	8296253	8296342	8296593	8296658
2402	"AT4G13410"	"CSLA15"	chr4	-	7794108	7794219	7793900	7794037	7794520	7794773
2403	"AT4G17370"	"AT4G17370"	chr4	+	9706576	9706747	9706057	9706379	9706814	9706979
2404	"AT4G37020"	"AT4G37020"	chr4	+	17446924	17447022	17446804	17446844	17447117	17447400
2405	"AT3G20390"	"RIDA"	chr3	-	7110420	7110470	7109948	7110321	7110565	7110639
2406	"AT4G24540"	"AGL24"	chr4	-	12671493	12671535	12671260	12671394	12671772	12671872
2407	"AT4G24540"	"AGL24"	chr4	-	12671619	12671661	12671493	12671535	12671772	12671872
2408	"AT1G22430"	"AT1G22430"	chr1	+	7921032	7921128	7920827	7920892	7921224	7921386
2409	"AT2G34680"	"AIR9"	chr2	-	14626308	14626374	14625909	14626009	14626464	14626527
2410	"AT2G34680"	"AIR9"	chr2	-	14626308	14626374	14625909	14626009	14626659	14626725
2411	"AT2G34680"	"AIR9"	chr2	-	14626464	14626527	14625909	14626009	14626659	14626725
2412	"AT2G34680"	"AIR9"	chr2	-	14626464	14626527	14626308	14626374	14626659	14626725
2413	"AT2G34680"	"AIR9"	chr2	-	14627317	14627389	14626971	14627037	14627487	14628317
2414	"AT1G05520"	"AT1G05520"	chr1	-	1632971	1633053	1632343	1632421	1633131	1633304
2415	"AT1G05070"	"AT1G05070"	chr1	-	1457617	1457641	1457062	1457518	1458347	1458744
2416	"AT3G03180"	"AT3G03180"	chr3	+	733665	733757	733386	733561	733842	733923
2418	"AT1G03080"	"NET1D"	chr1	-	737561	737624	737232	737437	737873	738056
2420	"AT2G26280"	"CID7"	chr2	-	11189076	11189147	11188580	11188705	11189285	11189724
2421	"AT5G55260"	"PPX2"	chr5	+	22417302	22417455	22416598	22416948	22417578	22417641
2422	"AT5G55260"	"PPX2"	chr5	+	22417578	22417641	22416598	22416948	22418054	22418323
2423	"AT5G55260"	"PPX2"	chr5	+	22417716	22417802	22417578	22417641	22418054	22418323
2424	"AT5G55260"	"PPX2"	chr5	+	22417895	22417971	22417716	22417802	22418054	22418323
2425	"AT5G38720"	"AT5G38720"	chr5	-	15509192	15509321	15508969	15509067	15509630	15509741
2426	"AT1G16970"	"KU70"	chr1	-	5802930	5803078	5802456	5802518	5803347	5803424
2427	"AT1G77930"	"AT1G77930"	chr1	+	29301644	29301719	29300999	29301427	29301798	29301938
2428	"AT2G19920"	"RDR4"	chr2	-	8604633	8604654	8604470	8604542	8604734	8604878
2429	"AT5G28050"	"AT5G28050"	chr5	-	10045047	10045104	10044680	10044871	10045739	10045975
2431	"AT5G63800"	"BGAL6"	chr5	+	25532590	25532703	25532384	25532480	25532786	25532946
2432	"AT2G46915"	"AT2G46915"	chr2	-	19275246	19275378	19275096	19275141	19275515	19275645
2433	"AT3G44765"	"AT3G44765"	chr3	+	16312434	16312472	16312160	16312338	16312569	16312640
2434	"AT3G44765"	"AT3G44765"	chr3	+	16313752	16313811	16313591	16313638	16313915	16314027
2435	"AT2G04030"	"CR88"	chr2	+	1285551	1285641	1285365	1285471	1285720	1286104
2436	"AT3G42150"	"AT3G42150"	chr3	+	14310553	14310616	14309313	14309549	14311212	14311586
2437	"AT4G08500"	"MEKK1"	chr4	-	5405746	5405831	5405550	5405613	5406004	5407301
2438	"AT2G04039"	"AT2G04039"	chr2	+	1334124	1334197	1333639	1333983	1334283	1334566
2439	"AT2G36060"	"UEV1C"	chr2	-	15143474	15143617	15143225	15143351	15143967	15144182
2440	"AT2G36060"	"UEV1C"	chr2	-	15143477	15143617	15143225	15143351	15143967	15144182
2441	"AT5G42670"	"AT5G42670"	chr5	+	17110371	17110423	17109963	17110238	17110499	17110761
2442	"AT3G53090"	"UPL7"	chr3	+	19679743	19679866	19679207	19679296	19679996	19680237
2443	"AT3G53090"	"UPL7"	chr3	+	19683576	19683669	19683290	19683461	19683747	19683855
2444	"AT1G01650"	"SPPL4"	chr1	-	234528	234621	234249	234392	234934	234988
2445	"AT5G55000"	"FIP2"	chr5	+	22320911	22320970	22320725	22320799	22321148	22321208
2446	"AT4G13030"	"AT4G13030"	chr4	+	7607505	7607557	7607266	7607424	7607657	7607834
2447	"AT1G07705"	"AT1G07705"	chr1	+	2384125	2384214	2383641	2383743	2384312	2384465
2448	"AT4G14965"	"MAPR4"	chr4	+	8552074	8552112	8551884	8551956	8552457	8552501
2449	"AT4G14965"	"MAPR4"	chr4	+	8552722	8552769	8552457	8552501	8552923	8553098
2451	"AT2G33980"	"NUDT22"	chr2	-	14353898	14353980	14352471	14352578	14355447	14355545
2452	"AT2G33980"	"NUDT22"	chr2	-	14354398	14354645	14353898	14353980	14355447	14355545
2453	"AT3G58030"	"AT3G58030"	chr3	+	21484774	21485052	21484468	21484599	21485456	21487051
2455	"AT2G38550"	"FAX3"	chr2	+	16133670	16133720	16133142	16133310	16133809	16133847
2456	"AT2G38550"	"FAX3"	chr2	+	16133809	16133847	16133670	16133720	16134111	16134415
2457	"AT4G02075"	"PIT1"	chr4	-	915593	915661	915279	915400	916127	916199
2458	"AT3G27430"	"PBB1"	chr3	+	10152891	10153035	10152478	10152616	10153550	10153692
2459	"AT3G27430"	"PBB1"	chr3	+	10152891	10153053	10152516	10152616	10153550	10153692
2461	"AT1G50970"	"AT1G50970"	chr1	+	18897356	18897481	18897085	18897156	18897765	18897926
2462	"AT1G50970"	"AT1G50970"	chr1	+	18899051	18899111	18898881	18898986	18899415	18899478
2463	"AT1G50970"	"AT1G50970"	chr1	+	18899557	18899584	18899415	18899478	18899671	18899737
2464	"AT3G61130"	"GAUT1"	chr3	+	22622876	22622902	22622396	22622549	22623001	22623061
2465	"AT1G53280"	"DJ1B"	chr1	-	19865856	19865937	19865518	19865719	19866377	19866560
2466	"AT1G74880"	"ndhO"	chr1	-	28130491	28130557	28130374	28130416	28130647	28130703
2467	"AT1G26440"	"UPS5"	chr1	-	9145300	9145340	9144994	9145195	9145412	9145696
2471	"AT2G40770"	"AT2G40770"	chr2	-	17018953	17019154	17018432	17018688	17019296	17019771
2472	"AT2G40770"	"AT2G40770"	chr2	-	17019987	17020049	17019296	17019771	17020209	17020416
2474	"AT1G65820"	"AT1G65820"	chr1	+	24485708	24485784	24485100	24485328	24485871	24486044
2475	"AT1G24764"	"MAP70.2"	chr1	-	8762831	8762917	8762274	8762340	8762991	8763355
2476	"AT4G33650"	"DRP3A"	chr4	+	16165200	16165240	16164959	16165058	16165418	16165567
2477	"AT4G01310"	"RPL5"	chr4	-	544745	544946	544517	544660	545234	545547
2478	"AT2G36390"	"SBE2.1"	chr2	+	15265809	15265852	15265554	15265653	15266322	15266382
2479	"AT4G32320"	"APX6"	chr4	+	15603896	15603967	15603259	15603375	15604125	15604168
2480	"AT1G33290"	"AT1G33290"	chr1	+	12074343	12074406	12074098	12074277	12074494	12074572
2481	"AT3G61990"	"OMTF3"	chr3	-	22957755	22957825	22957608	22957674	22957899	22957967
2482	"AT3G04020"	"AT3G04020"	chr3	+	1041812	1041892	1041400	1041588	1041978	1042079
2483	"AT3G04020"	"AT3G04020"	chr3	+	1041978	1042079	1041400	1041588	1042170	1042518
2484	"AT5G20380"	"ANTR6"	chr5	-	6889877	6889945	6889425	6889541	6890355	6890402
2485	"AT5G20380"	"ANTR6"	chr5	-	6891208	6891261	6890799	6890874	6891467	6891567
2486	"AT5G13300"	"AGD3"	chr5	-	4257020	4257166	4256848	4256933	4257393	4257729
2487	"AT5G24280"	"GMI1"	chr5	-	8258637	8258688	8258343	8258464	8258964	8259051
2488	"AT5G24280"	"GMI1"	chr5	-	8258749	8258773	8258637	8258688	8258964	8259051
2489	"AT5G09720"	"MRS2-8"	chr5	-	3013222	3013297	3012718	3012958	3013387	3013509
2490	"AT5G09720"	"MRS2-8"	chr5	-	3014036	3014066	3013653	3013777	3014171	3014399
2491	"AT4G19420"	"PAE8"	chr4	-	10588210	10588288	10587985	10588091	10588377	10588431
2492	"AT3G48470"	"EMB2423"	chr3	+	17951977	17952006	17951688	17951854	17952101	17952204
2493	"AT1G69210"	"AT1G69210"	chr1	-	26018972	26019081	26018437	26018882	26019179	26019355
2494	"AT2G04050"	"DTXL1"	chr2	-	1338206	1338293	1338064	1338121	1338388	1338933
2495	"AT2G29090"	"CYP707A2"	chr2	-	12496480	12496570	12496189	12496375	12496949	12497198
2496	"AT3G51880"	"HMGB1"	chr3	-	19248423	19248499	19248060	19248183	19248952	19248985
2497	"AT5G46240"	"KAT1"	chr5	-	18745618	18745676	18745146	18745464	18745771	18745927
2498	"AT5G59460"	"AT5G59460"	chr5	-	23977792	23977890	23977574	23977656	23978249	23978399
2499	"AT2G17200"	"DSK2B"	chr2	-	7482613	7482642	7482357	7482441	7483034	7483087
2500	"AT2G17200"	"DSK2B"	chr2	-	7483034	7483087	7482613	7482642	7483267	7483381
2503	"AT4G33200"	"XI-I"	chr4	-	16009672	16009804	16009015	16009125	16009931	16010105
2504	"AT2G22530"	"AT2G22530"	chr2	-	9577016	9577061	9576767	9576935	9577136	9577233
2507	"AT2G20320"	"AT2G20320"	chr2	+	8770162	8770253	8769551	8770043	8770347	8770527
2508	"AT3G27330"	"AT3G27330"	chr3	-	10118018	10118089	10117770	10117919	10118186	10118473
2509	"AT1G73430"	"AT1G73430"	chr1	+	27608967	27609030	27608806	27608893	27609205	27609322
2511	"AT1G04985"	"AT1G04985"	chr1	-	1417325	1417390	1416868	1416978	1417973	1418046
2512	"AT3G50660"	"CYP90B1"	chr3	-	18815259	18815369	18814139	18814507	18815476	18815555
2513	"AT3G13440"	"AT3G13440"	chr3	+	4378333	4378414	4377096	4378074	4378587	4379575
2514	"AT5G23610"	"AT5G23610"	chr5	-	7958861	7958919	7958678	7958762	7959004	7959385
2515	"AT2G42160"	"BRIZ1"	chr2	-	17576457	17576555	17576159	17576266	17576656	17576771
2516	"AT5G28830"	"AT5G28830"	chr5	+	10857243	10857438	10856790	10857092	10857818	10858000
2517	"AT5G59670"	"AT5G59670"	chr5	+	24043648	24043717	24043511	24043583	24044084	24044314
2518	"AT5G59670"	"AT5G59670"	chr5	+	24043815	24043952	24043648	24043717	24044084	24044314
2519	"AT5G10710"	"AT5G10710"	chr5	+	3382099	3382197	3381601	3381658	3382326	3382508
2520	"AT5G10860"	"CBSX3"	chr5	-	3429881	3430149	3429719	3429801	3430355	3430470
2521	"AT3G15180"	"AT3G15180"	chr3	+	5113636	5113710	5113368	5113530	5113799	5113897
2522	"AT3G15180"	"AT3G15180"	chr3	+	5114005	5114101	5113799	5113897	5114202	5114310
2524	"AT3G19590"	"BUB3.1"	chr3	+	6807243	6807324	6807095	6807171	6807735	6807814
2525	"AT5G35080"	"OS9"	chr5	-	13354880	13354987	13354272	13354681	13355064	13355131
2526	"AT5G24350"	"MIP2"	chr5	+	8304485	8304558	8303289	8304256	8304644	8305566
2527	"AT3G02020"	"AK3"	chr3	-	341921	342038	341737	341857	342125	342221
2528	"AT3G02020"	"AK3"	chr3	-	342856	342939	342545	342741	343017	343514
2529	"AT1G02140"	"MEE63"	chr1	-	403770	403947	403189	403526	404185	404456
2530	"AT2G45140"	"PVA12"	chr2	+	18611958	18612009	18611719	18611878	18612541	18612619
2531	"AT4G23450"	"AIRP1"	chr4	-	12241801	12241906	12241429	12241721	12242516	12242706
2533	"AT1G51070"	"BHLH115"	chr1	+	18928692	18928755	18927886	18928130	18928858	18928936
2534	"AT1G48410"	"AGO1"	chr1	-	17890509	17890643	17890301	17890411	17890734	17890884
2535	"AT1G48410"	"AGO1"	chr1	-	17890509	17890649	17890301	17890411	17890734	17890884
2536	"AT2G39740"	"AT2G39740"	chr2	+	16576654	16576819	16576236	16576388	16576962	16577141
2537	"AT3G05350"	"AT3G05350"	chr3	-	1530130	1530256	1529908	1530028	1533516	1533867
2538	"AT4G04190"	"AT4G04190"	chr4	+	2025179	2025329	2024816	2024879	2025418	2025492
2539	"AT4G04190"	"AT4G04190"	chr4	+	2025418	2025492	2024816	2024879	2025604	2025723
2542	"AT2G46100"	"AT2G46100"	chr2	+	18954208	18954260	18953988	18954055	18954379	18954619
2543	"AT3G43300"	"ATMIN7"	chr3	-	15241991	15242050	15241657	15241727	15242480	15242675
2544	"AT1G33870"	"AT1G33870"	chr1	-	12301490	12301619	12301324	12301408	12301714	12301879
2546	"AT1G44760"	"AT1G44760"	chr1	-	16897135	16897257	16896685	16897044	16898058	16898612
2547	"AT2G35510"	"SRO1"	chr2	-	14917722	14917967	14917352	14917432	14918092	14919308
2548	"AT2G35510"	"SRO1"	chr2	-	14919732	14919835	14918092	14919308	14920173	14920377
2549	"AT2G24420"	"AT2G24420"	chr2	+	10382348	10382410	10382180	10382261	10382545	10382674
2550	"AT2G31810"	"AT2G31810"	chr2	+	13525750	13525834	13525173	13525242	13526000	13526153
2552	"AT2G47310"	"AT2G47310"	chr2	+	19424502	19424585	19424351	19424430	19424673	19424725
