ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1086	"AT5G14920"	"GASA14"	chr5	+	4826935	4827980	4826935	4827488	4827576	4827980	1086	0,0,1	331,231,516	0,0,0	611,345,533	186	99	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
1087	"AT3G04640"	"AT3G04640"	chr3	-	1260905	1261683	1260905	1261189	1261309	1261683	1087	0,0,0	0,0,1	0,0,1	3,0,0	198	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
1088	"AT4G31115"	"AT4G31115"	chr4	+	15130074	15130652	15130074	15130346	15130418	15130652	1088	1,0,1	77,69,76	0,0,0	108,69,102	170	99	1	1.0	0.008,0.0,0.008	0.0,0.0,0.0	0.005
1089	"AT4G05590"	"MPC3"	chr4	+	2907631	2907897	2907631	2907730	2907844	2907897	1089	0,2,4	75,75,105	8,7,10	129,78,139	198	99	0.00229238004458	0.0272348435147	0.0,0.013,0.019	0.03,0.043,0.035	-0.025
1091	"AT5G46490"	"AT5G46490"	chr5	+	18851395	18852512	18851395	18851966	18852373	18852512	1091	2,0,1	0,0,0	1,1,2	2,0,1	198	99	1	1.0	1.0,NA,1.0	0.2,1.0,0.5	0.433
1092	"AT3G19720"	"ARC5"	chr3	-	6851048	6851381	6851048	6851209	6851317	6851381	1092	62,41,69	32,28,29	71,32,59	48,29,69	198	99	0.0115557019121	0.110823358097	0.492,0.423,0.543	0.425,0.356,0.299	0.126
1093	"AT2G24960"	"AT2G24960"	chr2	+	10618289	10618974	10618289	10618754	10618823	10618974	1093	0,0,0	9,13,7	0,0,1	9,15,31	167	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.019	-0.006
1095	"AT2G41520"	"TPR15"	chr2	+	17321148	17321355	17321148	17321155	17321248	17321355	1095	38,37,76	1,0,3	53,25,62	1,0,2	191	99	0.557891007181	1.0	0.952,1.0,0.929	0.965,1.0,0.941	-0.008
1096	"AT1G31500"	"CCR4-4"	chr1	-	11275916	11276166	11275916	11275957	11276059	11276166	1096	3,7,5	48,45,52	4,0,7	64,22,64	198	99	0.382526736392	1.0	0.03,0.072,0.046	0.03,0.0,0.052	0.022
1097	"AT5G59010"	"AT5G59010"	chr5	-	23822718	23823265	23822718	23822927	23823017	23823265	1097	0,0,1	48,44,53	0,0,0	58,20,59	188	99	1	1.0	0.0,0.0,0.01	0.0,0.0,0.0	0.003
1098	"AT4G29360"	"AT4G29360"	chr4	-	14451808	14452452	14451808	14451851	14451942	14452452	1098	1,1,0	44,35,52	0,0,1	49,32,59	189	99	1	1.0	0.012,0.015,0.0	0.0,0.0,0.009	0.006
1099	"AT5G42560"	"HVA22I"	chr5	+	17015562	17015800	17015562	17015604	17015701	17015800	1099	2,5,7	62,59,101	2,0,1	90,50,77	195	99	0.0148702514926	0.132996856046	0.016,0.041,0.034	0.011,0.0,0.007	0.024
1100	"AT1G16570"	"AT1G16570"	chr1	-	5670879	5671177	5670879	5671008	5671101	5671177	1100	0,1,0	69,27,85	0,0,0	76,36,72	191	99	1	1.0	0.0,0.019,0.0	0.0,0.0,0.0	0.006
1102	"AT4G29930"	"BHLH27"	chr4	+	14644859	14645117	14644859	14644982	14645069	14645117	1102	9,4,17	1,0,1	23,16,10	0,1,8	185	99	0.0106231068594	0.103121866586	0.828,1.0,0.901	1.0,0.895,0.401	0.144
1104	"AT2G29070"	"AT2G29070"	chr2	+	12487947	12488088	12487947	12487972	12488055	12488088	1104	6,3,3	66,38,79	2,2,3	26,14,21	181	99	0.745554390017	1.0	0.047,0.041,0.02	0.04,0.072,0.072	-0.025
1105	"AT5G65720"	"NIFS1"	chr5	+	26296252	26298072	26296252	26296502	26296579	26298072	1105	4,8,9	2,2,4	6,3,10	4,2,3	175	99	0.680463802385	1.0	0.531,0.694,0.56	0.459,0.459,0.653	0.071
1107	"AT3G06330"	"AT3G06330"	chr3	+	1919213	1919485	1919213	1919304	1919405	1919485	1107	3,4,2	51,32,54	2,0,2	77,52,93	198	99	0.102953020948	0.56130551147	0.029,0.059,0.018	0.013,0.0,0.011	0.027
1109	"AT1G54360"	"TAF6B"	chr1	+	20290788	20291036	20290788	20290875	20290943	20291036	1109	9,5,4	73,91,155	3,1,6	140,70,150	166	99	0.0510835209112	0.32792324714	0.068,0.032,0.015	0.013,0.008,0.023	0.024
1111	"AT3G04770"	"RPSAB"	chr3	-	1309677	1310130	1309677	1309855	1309932	1310130	1111	1,1,0	47,42,51	0,0,0	46,33,48	175	99	1	1.0	0.012,0.013,0.0	0.0,0.0,0.0	0.008
1113	"AT3G53740"	"RPL36B"	chr3	-	19914067	19914267	19914067	19914147	19914174	19914267	1113	452,285,563	30,22,40	514,350,586	35,19,44	125	99	0.774558666677	1.0	0.923,0.911,0.918	0.921,0.936,0.913	-0.006
1114	"AT4G16845"	"VRN2"	chr4	+	9476540	9477059	9476540	9476833	9477003	9477059	1114	4,2,0	61,63,82	1,2,2	62,22,82	198	99	1	1.0	0.032,0.016,0.0	0.008,0.043,0.012	-0.005
1115	"AT2G35940"	"BLH1"	chr2	-	15090856	15092115	15090856	15091786	15092066	15092115	1115	7,7,8	51,64,97	1,2,2	139,44,122	198	99	2.97769164739e-05	0.000740700797288	0.064,0.052,0.04	0.004,0.022,0.008	0.041
1116	"AT5G47080"	"CKB1"	chr5	-	19124611	19125434	19124611	19125099	19125268	19125434	1116	1,1,1	91,60,133	0,0,0	117,81,107	198	99	1	1.0	0.005,0.008,0.004	0.0,0.0,0.0	0.006
1117	"AT3G05860"	"AT3G05860"	chr3	-	1751405	1751735	1751405	1751612	1751702	1751735	1117	1,0,0	1,0,0	0,1,0	0,0,0	188	99	1	1.0	0.345,NA,NA	NA,1.0,NA	-0.655
1118	"AT1G16260"	"WAKL8"	chr1	-	5561168	5562113	5561168	5562029	5562080	5562113	1118	1,0,0	0,1,1	1,0,1	0,0,0	149	99	1	1.0	1.0,0.0,0.0	1.0,NA,1.0	-0.667
1119	"AT1G04960"	"AT1G04960"	chr1	-	1410184	1410868	1410184	1410318	1410618	1410868	1119	0,1,0	79,64,105	1,0,0	89,40,105	198	99	1	1.0	0.0,0.008,0.0	0.006,0.0,0.0	0.001
1120	"AT4G11830"	"PLDGAMMA2"	chr4	-	7118726	7120476	7118726	7119481	7119577	7120476	1120	1,0,0	3,3,0	0,0,4	47,30,36	194	99	1	1.0	0.145,0.0,NA	0.0,0.0,0.054	0.054
1122	"AT2G38170"	"CAX1"	chr2	-	15990427	15990819	15990427	15990598	15990702	15990819	1122	1,0,0	968,645,1061	0,0,0	1004,534,1066	198	99	1	1.0	0.001,0.0,0.0	0.0,0.0,0.0	0.0
1124	"AT5G12040"	"NLP3"	chr5	+	3887135	3887440	3887135	3887151	3887359	3887440	1124	9,5,9	264,211,336	17,7,17	324,207,407	198	99	0.0915990075455	0.514305721069	0.017,0.012,0.013	0.026,0.017,0.02	-0.007
1126	"AT4G27960"	"UBC9"	chr4	-	13917133	13917420	13917133	13917240	13917342	13917420	1126	3,4,2	147,132,190	0,0,1	315,189,366	198	99	1	1.0	0.01,0.015,0.005	0.0,0.0,0.001	0.01
1128	"AT1G31600"	"AT1G31600"	chr1	-	11314623	11315640	11314623	11314994	11315568	11315640	1128	10,9,17	15,6,29	10,6,13	15,11,22	198	99	0.547318493257	1.0	0.25,0.429,0.227	0.25,0.214,0.228	0.071
1129	"AT4G24960"	"HVA22D"	chr4	+	12828226	12828688	12828226	12828253	12828381	12828688	1129	8,4,4	139,127,204	2,6,11	188,139,279	198	99	0.89909054218	1.0	0.028,0.016,0.01	0.005,0.021,0.019	0.003
1130	"AT2G39090"	"APC7"	chr2	-	16312947	16313332	16312947	16313008	16313102	16313332	1130	1,1,2	32,33,34	0,0,1	78,40,88	192	99	0.633076633661	1.0	0.016,0.015,0.029	0.0,0.0,0.006	0.018
1131	"AT1G12520"	"CCS"	chr1	-	4268142	4268447	4268142	4268277	4268374	4268447	1131	1,0,2	86,50,114	2,1,0	137,54,110	195	99	1	1.0	0.006,0.0,0.009	0.007,0.009,0.0	-0.0
1132	"AT1G12520"	"CCS"	chr1	-	4268374	4268555	4268374	4268447	4268528	4268555	1132	16,10,22	39,35,83	38,25,30	83,47,62	179	99	0.0314111364605	0.229387748831	0.185,0.136,0.128	0.202,0.227,0.211	-0.064
1133	"AT1G77180"	"SKIP"	chr1	-	28999607	29001664	28999607	28999969	29000275	29001664	1133	6,4,6	6,4,4	1,4,6	3,2,0	198	99	0.423537156814	1.0	0.333,0.333,0.429	0.143,0.5,1.0	-0.183
1135	"AT2G30520"	"RPT2"	chr2	-	13004778	13005419	13004778	13005156	13005349	13005419	1135	0,0,1	333,342,670	1,1,3	896,301,728	198	99	1	1.0	0.0,0.0,0.001	0.001,0.002,0.002	-0.001
1136	"AT2G30520"	"RPT2"	chr2	-	13005349	13005600	13005349	13005419	13005502	13005600	1136	9,17,21	143,151,310	15,6,14	453,137,359	181	99	0.00225564820547	0.0272044844175	0.033,0.058,0.036	0.018,0.023,0.021	0.022
1137	"AT1G44446"	"CAO"	chr1	-	16848911	16849395	16848911	16849206	16849282	16849395	1137	3,2,3	409,335,486	0,0,0	861,319,739	174	99	1	1.0	0.004,0.003,0.003	0.0,0.0,0.0	0.003
1138	"AT1G73930"	"AT1G73930"	chr1	-	27796017	27797981	27796017	27797680	27797863	27797981	1138	4,0,1	3,0,0	0,1,3	13,8,13	198	99	1	1.0	0.4,NA,1.0	0.0,0.059,0.103	0.646
1140	"AT5G60640"	"PDIL1-4"	chr5	-	24371006	24371496	24371006	24371347	24371439	24371496	1140	4,5,6	313,207,401	6,3,5	445,288,498	190	99	1	1.0	0.007,0.012,0.008	0.007,0.005,0.005	0.003
1141	"AT1G80210"	"BRCC36A"	chr1	-	30162834	30163618	30162834	30163479	30163563	30163618	1141	2,3,4	45,47,74	1,5,5	82,45,84	182	99	0.940089840139	1.0	0.024,0.034,0.029	0.007,0.057,0.031	-0.003
1142	"AT1G07840"	"AT1G07840"	chr1	+	2425951	2426306	2425951	2426103	2426191	2426306	1142	1,0,1	129,108,177	0,0,0	121,86,147	186	99	1	1.0	0.004,0.0,0.003	0.0,0.0,0.0	0.002
1144	"AT4G34000"	"ABF3"	chr4	+	16297426	16297619	16297426	16297498	16297589	16297619	1144	19,5,9	207,177,231	10,5,11	164,105,227	189	99	0.847470024712	1.0	0.046,0.015,0.02	0.031,0.024,0.025	0.0
1146	"AT1G68140"	"AT1G68140"	chr1	-	25538986	25540430	25538986	25539618	25539696	25540430	1146	4,1,5	5,2,3	2,2,8	9,6,10	176	99	0.277753936789	1.0	0.31,0.22,0.484	0.111,0.158,0.31	0.145
1147	"AT3G26510"	"AT3G26510"	chr3	-	9711709	9712660	9711709	9712331	9712443	9712660	1147	1,0,1	111,95,174	0,1,0	243,108,196	198	99	1	1.0	0.004,0.0,0.003	0.0,0.005,0.0	0.001
1148	"AT4G29810"	"MKK2"	chr4	-	14593038	14593539	14593038	14593415	14593493	14593539	1148	7,4,7	213,157,252	9,3,6	266,194,281	176	99	0.654759378477	1.0	0.018,0.014,0.015	0.019,0.009,0.012	0.002
1150	"AT4G05040"	"AT4G05040"	chr4	+	2579600	2580746	2579600	2579722	2579880	2580746	1150	1,0,0	1,0,4	0,0,0	4,4,5	198	99	1	1.0	0.333,NA,0.0	0.0,0.0,0.0	0.167
1152	"AT3G59970"	"MTHFR1"	chr3	+	22153253	22153607	22153253	22153334	22153429	22153607	1152	0,0,1	1056,751,1223	0,1,1	1323,698,1479	193	99	1	1.0	0.0,0.0,0.0	0.0,0.001,0.0	-0.0
1154	"AT1G33970"	"AT1G33970"	chr1	-	12349459	12350033	12349459	12349820	12349898	12350033	1154	0,1,0	111,88,155	0,0,2	122,72,107	176	99	1	1.0	0.0,0.006,0.0	0.0,0.0,0.01	-0.001
1155	"AT1G54385"	"AT1G54385"	chr1	-	20303631	20303885	20303631	20303691	20303785	20303885	1155	1,4,5	0,0,1	8,2,11	1,0,1	192	99	1	1.0	1.0,1.0,0.721	0.805,1.0,0.85	0.022
1158	"AT4G31860"	"AT4G31860"	chr4	-	15406979	15407172	15406979	15407034	15407119	15407172	1158	9,4,12	144,94,144	10,6,10	174,106,196	183	99	0.598572675808	1.0	0.033,0.023,0.043	0.03,0.03,0.027	0.004
1164	"AT4G28260"	"AT4G28260"	chr4	+	14004484	14006412	14004484	14004914	14005003	14006412	1164	2,1,4	2,2,4	2,1,7	4,5,9	187	99	0.76301791863	1.0	0.346,0.209,0.346	0.209,0.096,0.292	0.101
1168	"AT3G18100"	"MYB4R1"	chr3	+	6201639	6202112	6201639	6201686	6201756	6202112	1168	3,1,2	18,3,12	1,0,1	17,10,19	168	99	1	1.0	0.089,0.164,0.089	0.034,0.0,0.03	0.093
1170	"AT2G37050"	"AT2G37050"	chr2	+	15572468	15572799	15572468	15572537	15572612	15572799	1170	5,5,0	122,103,142	4,6,6	116,77,167	173	99	0.186510981478	0.894353862991	0.023,0.027,0.0	0.019,0.043,0.02	-0.011
1171	"AT1G06040"	"BBX24"	chr1	-	1828412	1829307	1828412	1828904	1828986	1829307	1171	0,2,0	591,548,839	0,0,1	1230,540,1071	180	99	1	1.0	0.0,0.002,0.0	0.0,0.0,0.001	0.0
1172	"AT1G03740"	"AT1G03740"	chr1	+	936188	937043	936188	936572	936654	937043	1172	1,0,1	75,66,101	0,0,0	103,62,114	180	99	1	1.0	0.007,0.0,0.005	0.0,0.0,0.0	0.004
1173	"AT1G26880"	"RPL34A"	chr1	-	9315382	9315929	9315382	9315733	9315819	9315929	1173	0,1,0	1352,971,1616	0,1,0	1321,1077,1760	184	99	1	1.0	0.0,0.001,0.0	0.0,0.0,0.0	0.0
1175	"AT4G31200"	"AT4G31200"	chr4	-	15163558	15164908	15163558	15164617	15164831	15164908	1175	0,0,1	11,14,12	1,0,0	18,6,17	198	99	1	1.0	0.0,0.0,0.04	0.027,0.0,0.0	0.004
1177	"AT4G33000"	"CBL10"	chr4	+	15925959	15926253	15925959	15926040	15926140	15926253	1177	16,12,20	26,20,30	22,13,25	52,24,36	198	99	0.565648234375	1.0	0.235,0.231,0.25	0.175,0.213,0.258	0.023
1178	"AT5G64330"	"RPT3"	chr5	+	25728649	25729854	25728649	25729495	25729575	25729854	1178	1,0,0	71,83,115	0,0,0	123,81,128	178	99	1	1.0	0.008,0.0,0.0	0.0,0.0,0.0	0.003
1179	"AT5G38590"	"AT5G38590"	chr5	-	15452410	15453505	15452410	15452551	15452627	15453505	1179	0,1,0	13,8,15	0,0,0	19,17,24	174	99	1	1.0	0.0,0.066,0.0	0.0,0.0,0.0	0.022
1180	"AT3G27100"	"SUS1"	chr3	-	9994544	9994990	9994544	9994816	9994913	9994990	1180	0,1,1	108,79,112	0,0,0	102,73,119	195	99	1	1.0	0.0,0.006,0.005	0.0,0.0,0.0	0.004
1181	"AT1G13270"	"MAP1B"	chr1	+	4546460	4546741	4546460	4546540	4546643	4546741	1181	0,1,0	204,151,282	0,1,1	224,135,325	198	99	1	1.0	0.0,0.003,0.0	0.0,0.004,0.002	-0.001
1182	"AT3G50670"	"RNU1"	chr3	-	18827357	18828411	18827357	18827439	18828348	18828411	1182	83,47,74	130,81,146	77,62,97	129,61,129	198	99	0.0829230126586	0.483504524417	0.242,0.225,0.202	0.23,0.337,0.273	-0.057
1183	"AT4G36210"	"AT4G36210"	chr4	+	17130245	17130810	17130245	17130592	17130728	17130810	1183	4,1,0	141,114,232	2,2,1	174,88,193	198	99	1	1.0	0.014,0.004,0.0	0.006,0.011,0.003	-0.001
1184	"AT2G17770"	"BZIP27"	chr2	+	7723102	7723725	7723102	7723540	7723647	7723725	1184	3,0,3	10,7,9	1,0,2	7,2,10	198	99	0.360407922776	1.0	0.13,0.0,0.143	0.067,0.0,0.091	0.038
1185	"AT1G55120"	"CWINV3"	chr1	+	20566929	20567903	20566929	20566938	20567031	20567903	1185	1,0,0	17,13,29	0,0,0	34,4,28	191	99	1	1.0	0.03,0.0,0.0	0.0,0.0,0.0	0.01
1186	"AT1G22280"	"PAPP2C"	chr1	+	7874730	7875255	7874730	7875007	7875100	7875255	1186	1,2,1	104,67,130	0,0,0	171,99,172	191	99	1	1.0	0.005,0.015,0.004	0.0,0.0,0.0	0.008
1187	"AT3G54890"	"LHCA1"	chr3	-	20339503	20340228	20339503	20339848	20339939	20340228	1187	5,2,6	17324,13488,20266	8,4,14	39174,15816,39956	189	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
1189	"AT3G54890"	"LHCA1"	chr3	-	20339939	20340228	20339939	20340014	20340081	20340228	1189	5044,3916,5923	0,0,0	11347,4588,11656	1,0,0	165	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
1192	"AT1G22880"	"CEL5"	chr1	+	8095501	8096549	8095501	8095964	8096045	8096549	1192	0,1,2	4,4,9	1,0,1	3,8,10	179	99	0.681837684174	1.0	0.0,0.121,0.109	0.156,0.0,0.052	0.007
1193	"AT1G28960"	"NUDT15"	chr1	-	10109861	10110359	10109861	10110022	10110161	10110359	1193	1,1,2	32,30,31	1,1,1	61,40,55	198	99	0.592644141441	1.0	0.015,0.016,0.031	0.008,0.012,0.009	0.011
1194	"AT4G17020"	"AT4G17020"	chr4	-	9577775	9578289	9577775	9577972	9578155	9578289	1194	2,1,0	2,2,0	0,1,0	1,0,1	198	99	1	1.0	0.333,0.2,NA	0.0,1.0,0.0	-0.067
1195	"AT5G27030"	"TPR3"	chr5	-	9512823	9513045	9512823	9512897	9512975	9513045	1195	2,1,1	46,37,71	1,0,0	62,24,74	176	99	1	1.0	0.024,0.015,0.008	0.009,0.0,0.0	0.013
1196	"AT5G04090"	"AT5G04090"	chr5	-	1106878	1107381	1106878	1107061	1107275	1107381	1196	1,0,1	73,42,101	0,0,0	82,41,86	198	99	1	1.0	0.007,0.0,0.005	0.0,0.0,0.0	0.004
1197	"AT2G17360"	"RPS4A"	chr2	+	7547712	7548313	7547712	7547880	7548014	7548313	1197	33,28,54	0,0,1	19,26,37	0,1,1	198	99	1	1.0	1.0,1.0,0.964	1.0,0.929,0.949	0.029
1198	"AT3G12570"	"FYD"	chr3	+	3989179	3991052	3989179	3989266	3989356	3991052	1198	8,7,7	4,1,3	22,6,13	10,7,9	188	99	0.209409752269	0.963526952637	0.513,0.787,0.551	0.537,0.311,0.432	0.19
1199	"AT1G11310"	"MLO2"	chr1	-	3801399	3801617	3801399	3801460	3801549	3801617	1199	3,5,3	291,186,348	8,4,3	396,230,460	187	99	1	1.0	0.005,0.014,0.005	0.011,0.009,0.003	0.0
1200	"AT4G36530"	"AT4G36530"	chr4	-	17241670	17241937	17241670	17241735	17241857	17241937	1200	47,60,51	3,1,5	114,67,113	6,1,7	198	99	0.787320541159	1.0	0.887,0.968,0.836	0.905,0.971,0.89	-0.025
1201	"AT1G10820"	"AT1G10820"	chr1	-	3604435	3604683	3604435	3604541	3604619	3604683	1201	25,18,18	0,1,1	21,18,18	0,0,2	176	99	1	1.0	1.0,0.91,0.91	1.0,1.0,0.835	-0.005
1204	"AT1G09270"	"IMPA4"	chr1	+	2997454	2998222	2997454	2997838	2997919	2998222	1204	4,1,4	12,9,9	0,1,0	18,14,28	179	99	0.00015814089542	0.00307024762815	0.156,0.058,0.197	0.0,0.038,0.0	0.124
1205	"AT1G05870"	"AT1G05870"	chr1	-	1772096	1772533	1772096	1772141	1772308	1772533	1205	5,8,10	54,40,69	22,7,14	77,34,94	198	99	0.127660842339	0.672967089416	0.044,0.091,0.068	0.125,0.093,0.069	-0.028
1206	"AT2G03710"	"AGL3"	chr2	+	1131149	1131440	1131149	1131191	1131267	1131440	1206	1,1,0	39,36,56	0,0,1	30,15,58	174	99	1	1.0	0.014,0.016,0.0	0.0,0.0,0.01	0.007
1207	"AT4G14910"	"HISN5B"	chr4	-	8528166	8528752	8528166	8528478	8528642	8528752	1207	1,0,1	168,104,162	0,0,0	155,111,156	198	99	1	1.0	0.003,0.0,0.003	0.0,0.0,0.0	0.002
1209	"AT4G20260"	"PCAP1"	chr4	+	10942835	10943495	10942835	10942948	10943125	10943495	1209	38,34,73	9,6,13	69,47,69	7,6,9	198	99	0.112866045231	0.602962228214	0.679,0.739,0.737	0.831,0.797,0.793	-0.089
1210	"AT5G19420"	"AT5G19420"	chr5	-	6552794	6553242	6552794	6552858	6552952	6553242	1210	6,1,5	0,0,0	10,0,3	1,0,2	192	99	1	1.0	1.0,1.0,1.0	0.838,NA,0.436	0.363
1213	"AT5G43310"	"AT5G43310"	chr5	-	17379485	17379956	17379485	17379790	17379890	17379956	1213	6,3,3	106,61,92	2,4,0	99,62,122	198	99	0.164878287979	0.805172498351	0.028,0.024,0.016	0.01,0.031,0.0	0.009
1214	"AT5G43310"	"AT5G43310"	chr5	-	17383436	17383741	17383436	17383589	17383685	17383741	1214	2,0,0	57,58,75	0,3,0	95,38,86	194	99	1	1.0	0.018,0.0,0.0	0.0,0.039,0.0	-0.007
1215	"AT5G43310"	"AT5G43310"	chr5	-	17384080	17384319	17384080	17384123	17384198	17384319	1215	2,0,0	47,48,71	0,0,0	53,29,54	173	99	1	1.0	0.024,0.0,0.0	0.0,0.0,0.0	0.008
1217	"AT3G17310"	"DRM3"	chr3	-	5912956	5913242	5912956	5913038	5913148	5913242	1217	1,7,9	13,13,20	8,4,5	25,5,19	198	99	0.901787460541	1.0	0.037,0.212,0.184	0.138,0.286,0.116	-0.036
