gene_name	gene_id	seqid	start	end
AT3G62590	AT3G62590	3	23149603	23150352
ERDJ3B	AT3G62600	3	23153276	23153510
ATMYB11	AT3G62610	3	23154758	23154890
AT3G62620	AT3G62620	3	23159783	23159923
AT3G62630	AT3G62630	3	23163747	23165195
AT3G62640	AT3G62640	3	23166289	23166900
AT3G62650	AT3G62650	3	23168469	23169187
GATL7	AT3G62660	3	23172806	23174762
ARR20	AT3G62670	3	23178561	23178631
PRP3	AT3G62680	3	23182722	23183390
ATL5	AT3G62690	3	23185348	23186701
ABCC14	AT3G62700	3	23193316	23195762
AT3G62710	AT3G62710	3	23200280	23200635
XXT1	AT3G62720	3	23201117	23202907
AT3G62725	AT3G62725	3	23203792	23207565
AT3G62730	AT3G62730	3	23209129	23209471
AT3G62735	AT3G62735	3	23210707	23210777
BGLU7	AT3G62740	3	23211416	23211541
BGLU8	AT3G62750	3	23214371	23214500
GSTF13	AT3G62760	3	23218100	23218246
ATG18A	AT3G62770	3	23220253	23221232
AT3G62780	AT3G62780	3	23221845	23222995
AT3G62790	AT3G62790	3	23224072	23224308
DBR4	AT3G62800	3	23227447	23227512
AT3G62810	AT3G62810	3	23227682	23228003
AT3G62820	AT3G62820	3	23229749	23230501
UXS2	AT3G62830	3	23232386	23233156
AT3G62840	AT3G62840	3	23236738	23236816
AT3G62850	AT3G62850	3	23238903	23239155
AT3G62860	AT3G62860	3	23242114	23242251
RPL7AB	AT3G62870	3	23244271	23244353
OEP164	AT3G62880	3	23245931	23246055
PCMP-H82	AT3G62890	3	23246157	23247460
AT3G62900	AT3G62900	3	23254682	23254810
AT3G62907	AT3G62907	3	23256847	23256960
APG3	AT3G62910	3	23260228	23260427
AT3G62920	AT3G62920	3	23260662	23260766
GRXS6	AT3G62930	3	23261442	23261927
AT3G62940	AT3G62940	3	23264639	23264709
GRXC11	AT3G62950	3	23266249	23266934
GRXC14	AT3G62960	3	23268710	23269324
AT3G62970	AT3G62970	3	23270633	23270736
TIR1	AT3G62980	3	23275715	23276375
AT3G62988	AT3G62988	3	23281908	23282081
AT3G62990	AT3G62990	3	23282773	23283368
NPL41	AT3G63000	3	23283609	23284822
AT3G63003	AT3G63003	3	23285593	23285665
AT3G63006	AT3G63006	3	23285754	23285826
GID1B	AT3G63010	3	23289425	23289755
AT3G63020	AT3G63020	3	23294425	23295039
MBD4	AT3G63030	3	23295343	23295441
AT3G63040	AT3G63040	3	23296572	23297225
AT3G63050	AT3G63050	3	23297891	23298389
AT3G63052	AT3G63052	3	23298911	23299111
EDL3	AT3G63060	3	23300290	23301473
AT3G63070	AT3G63070	3	23302365	23302789
GPX5	AT3G63080	3	23309737	23310220
RTFL14	AT3G63088	3	23313053	23313199
AT3G63090	AT3G63090	3	23313428	23314989
AT3G63095	AT3G63095	3	23315506	23316258
IPT3	AT3G63110	3	23318076	23319540
CYCU3-1	AT3G63120	3	23324105	23324247
RANGAP1	AT3G63130	3	23324621	23324832
CSP41A	AT3G63140	3	23328225	23328709
MIRO2	AT3G63150	3	23332481	23332848
AT3G63160	AT3G63160	3	23333513	23334034
FAP1	AT3G63170	3	23334352	23335029
ATTKL	AT3G63180	3	23340077	23340236
RRF	AT3G63190	3	23344553	23344773
PLP9	AT3G63200	3	23345902	23347084
MARD1	AT3G63210	3	23354185	23355160
SKIP30	AT3G63220	3	23359058	23359238
AT3G63230	AT3G63230	3	23359633	23359826
AT3G63233	AT3G63233	3	23361537	23361689
AT3G63240	AT3G63240	3	23366847	23367592
HMT-2	AT3G63250	3	23372420	23372682
ATMRK1	AT3G63260	3	23374423	23375007
AT3G63270	AT3G63270	3	23377230	23377473
NEK4	AT3G63280	3	23377979	23378077
AT3G63290	AT3G63290	3	23381645	23381949
FKD1	AT3G63300	3	23384988	23385386
BIL4	AT3G63310	3	23388642	23388985
AT3G63320	AT3G63320	3	23391383	23391556
AT3G63340	AT3G63340	3	23397702	23398377
HSFA7B	AT3G63350	3	23399468	23399728
AT3G63360	AT3G63360	3	23401534	23401591
OTP86	AT3G63370	3	23402076	23404677
MIR167B	AT3G63375	3	23406177	23406267
ACA12	AT3G63380	3	23406611	23410360
AT3G63390	AT3G63390	3	23411166	23411968
CYP63	AT3G63400	3	23412024	23412168
VTE3	AT3G63410	3	23416452	23417119
GG1	AT3G63420	3	23417272	23417496
AT3G63430	AT3G63430	3	23420366	23420527
CKX6	AT3G63440	3	23424157	23424915
AT3G63445	AT3G63445	3	23425993	23426362
AT3G63450	AT3G63450	3	23428497	23428864
SEC31B	AT3G63460	3	23436925	23437344
SCPL40	AT3G63470	3	23438474	23438957
AT3G63480	AT3G63480	3	23443939	23444006
RPL1	AT3G63490	3	23444203	23444598
OBE4	AT3G63500	3	23450095	23450195
AT3G63510	AT3G63510	3	23450536	23450705
CCD1	AT3G63520	3	23452911	23453155
BB	AT3G63530	3	23458281	23458459
AT3G63540	AT3G63540	3	23459182	23459804
AT4G00005	AT4G00005	4	1180	1536
BRCA2A	AT4G00020	4	10211	10455
TIM21	AT4G00026	4	13172	13359
PAP11	AT4G00030	4	13527	14028
AT4G00040	AT4G00040	4	14627	14833
UNE10	AT4G00050	4	17792	17954
MEE44	AT4G00060	4	21437	22297
AT4G00070	AT4G00070	4	31270	31426
UNE11	AT4G00080	4	32893	33718
AT4G00085	AT4G00085	4	33800	33872
AT4G00090	AT4G00090	4	34091	34437
RPS13B	AT4G00100	4	37084	37194
GAE3	AT4G00110	4	38504	40189
AT4G00114	AT4G00114	4	40862	41383
IND	AT4G00120	4	41665	43197
AT4G00124	AT4G00124	4	45275	45370
AT4G00130	AT4G00130	4	48266	48506
EDA34	AT4G00140	4	53279	53449
SCL6	AT4G00150	4	57199	59286
AT4G00160	AT4G00160	4	63410	63475
AT4G00165	AT4G00165	4	69273	69875
PVA13	AT4G00170	4	72034	72211
YAB3	AT4G00180	4	74976	75384
PME38	AT4G00190	4	81627	82040
AHL7	AT4G00200	4	84466	84694
LBD31	AT4G00210	4	86598	86895
LBD30	AT4G00220	4	90036	90455
AT4G00225	AT4G00225	4	92644	93147
SBT4.14	AT4G00230	4	93923	94039
MEE50	AT4G00231	4	97499	98107
AT4G00232	AT4G00232	4	100257	100721
AT4G00234	AT4G00234	4	100919	101436
AT4G00236	AT4G00236	4	102141	103750
AT4G00238	AT4G00238	4	103823	105217
PLDBETA2	AT4G00240	4	109531	110718
AT4G00250	AT4G00250	4	112705	113966
REM15.15	AT4G00260	4	114971	115024
AT4G00270	AT4G00270	4	118235	118577
AT4G00280	AT4G00280	4	122813	122851
MSL1	AT4G00290	4	125477	125591
AT4G00300	AT4G00300	4	126509	127360
AT4G00305	AT4G00305	4	131550	131930
MEE46	AT4G00310	4	133643	134081
AT4G00315	AT4G00315	4	137404	138300
AT4G00320	AT4G00320	4	139939	140916
CRCK2	AT4G00330	4	144199	144523
RHB1A	AT4G00335	4	145904	146055
RLK4	AT4G00340	4	148814	151053
AT4G00342	AT4G00342	4	151733	151912
AT4G00350	AT4G00350	4	151919	152406
AT4G00355	AT4G00355	4	154721	154895
AT4G00356	AT4G00356	4	156574	156729
CYP86A2	AT4G00360	4	160768	161372
PHT4	AT4G00370	4	166057	166357
FDM2	AT4G00380	4	167959	168862
AT4G00390	AT4G00390	4	171497	172843
GPAT8	AT4G00400	4	176424	176853
AT4G00413	AT4G00413	4	178039	178161
MBD3	AT4G00416	4	179022	179513
AT4G00420	AT4G00420	4	184250	184387
PIP1.4	AT4G00430	4	187201	187627
AT4G00440	AT4G00440	4	193879	194667
CRP	AT4G00450	4	202416	202549
ROPGEF3	AT4G00460	4	213494	213697
AT4G00467	AT4G00467	4	216010	216076
BHLH12	AT4G00480	4	219536	219743
BAM2	AT4G00490	4	222320	222649
AT4G00500	AT4G00500	4	227351	227396
AT4G00525	AT4G00525	4	231780	232087
AT4G00530	AT4G00530	4	233479	233645
ATMYB3R2	AT4G00540	4	237259	237582
DGD2	AT4G00550	4	240238	240500
AT4G00560	AT4G00560	4	242031	242379
NAD-ME2	AT4G00570	4	246680	246771
AT4G00580	AT4G00580	4	248713	248812
AT4G00585	AT4G00585	4	252492	252598
AT4G00590	AT4G00590	4	252811	252981
FOLD3	AT4G00600	4	256352	256610
AT4G00610	AT4G00610	4	256957	257943
FOLD4	AT4G00620	4	260608	261019
KEA2	AT4G00630	4	266279	268050
FRI	AT4G00650	4	269026	269964
AT4G00651	AT4G00651	4	271830	271879
RH8	AT4G00660	4	274257	274945
AT4G00670	AT4G00670	4	279143	279186
ADF8	AT4G00680	4	280606	280699
ULP1B	AT4G00690	4	281313	281615
AT4G00695	AT4G00695	4	283918	284000
AT4G00700	AT4G00700	4	286051	288988
BSK3	AT4G00710	4	290048	290603
ASK8	AT4G00720	4	296940	297314
ANL2	AT4G00730	4	303897	304508
AT4G00740	AT4G00740	4	309867	310482
AT4G00750	AT4G00750	4	314353	315085
PUX9	AT4G00752	4	320710	320895
AT4G00753	AT4G00753	4	322364	323033
AT4G00755	AT4G00755	4	325065	325408
AT4G00770	AT4G00770	4	331157	331776
APRR8	AT4G00760	4	332219	333477
AT4G00780	AT4G00780	4	334732	334803
AT4G00800	AT4G00800	4	344184	345714
RPP1B	AT4G00810	4	347083	347184
iqd17	AT4G00820	4	349116	349425
AT4G00830	AT4G00830	4	352023	352196
PAT12	AT4G00840	4	356917	357279
GIF3	AT4G00850	4	357551	357758
ATOZI1	AT4G00860	4	360381	360493
BHLH14	AT4G00870	4	363379	363691
AT4G00872	AT4G00872	4	364512	364736
AT4G00880	AT4G00880	4	366373	367274
MIR165B	AT4G00885	4	369856	369991
AT4G00890	AT4G00890	4	373960	375350
AT4G00891	AT4G00891	4	377846	377908
AT4G00893	AT4G00893	4	381302	381455
AT4G00895	AT4G00895	4	381788	382643
ECA2	AT4G00900	4	386497	386529
AT4G00905	AT4G00905	4	387865	387958
ALMT10	AT4G00910	4	390951	391287
AT4G00920	AT4G00920	4	393767	393884
CIP4.1	AT4G00930	4	396558	396675
DOF4.1	AT4G00940	4	404756	404810
MEE47	AT4G00950	4	406275	407142
AT4G00955	AT4G00955	4	412118	413327
AT4G00960	AT4G00960	4	414361	414442
CRK41	AT4G00970	4	418437	419259
AT4G00975	AT4G00975	4	421973	422191
AT4G00980	AT4G00980	4	424257	424588
AT4G00985	AT4G00985	4	424717	424788
AT4G00990	AT4G00990	4	426944	427229
AT4G01000	AT4G01000	4	433105	433849
CNGC13	AT4G01010	4	437214	437242
AT4G01020	AT4G01020	4	439086	440045
AT4G01023	AT4G01023	4	445844	446179
PYL7	AT4G01026	4	447052	447329
PCMP-H65	AT4G01030	4	447941	450642
WTF1	AT4G01037	4	453117	453243
AT4G01040	AT4G01040	4	453369	453640
STR4	AT4G01050	4	455768	456496
ETC3	AT4G01060	4	460531	460597
UGT72B1	AT4G01070	4	461592	463449
TBL26	AT4G01080	4	468020	468294
AT4G01090	AT4G01090	4	473401	473792
ADNT1	AT4G01100	4	477152	477562
AT4G01110	AT4G01110	4	480290	481160
GBF2	AT4G01120	4	484370	484483
AT4G01130	AT4G01130	4	485833	486111
AT4G01140	AT4G01140	4	490749	492199
CURT1A	AT4G01150	4	493548	493839
AT4G01160	AT4G01160	4	496842	497006
AT4G01170	AT4G01170	4	499497	500831
AT4G01180	AT4G01180	4	503031	503394
PIP5K11	AT4G01190	4	506013	506131
AT4G01200	AT4G01200	4	506511	507626
AT4G01210	AT4G01210	4	511910	512782
MGP4	AT4G01220	4	515157	515853
RTNLB7	AT4G01230	4	517207	517408
AT4G01240	AT4G01240	4	521924	521972
WRKY22	AT4G01250	4	523798	524216
AT4G01245	AT4G01245	4	527591	527688
AT4G01260	AT4G01260	4	528570	529547
AT4G01265	AT4G01265	4	531503	531774
AT4G01270	AT4G01270	4	532351	532469
RVE5	AT4G01280	4	535211	535514
AT4G01290	AT4G01290	4	543212	543869
RPL5	AT4G01310	4	545235	545547
FACE1	AT4G01320	4	545796	545935
AT4G01328	AT4G01328	4	550233	550376
AT4G01330	AT4G01330	4	550420	551309
AT4G01335	AT4G01335	4	553393	553617
AT4G01340	AT4G01340	4	554539	554642
AT4G01350	AT4G01350	4	560259	562438
AT4G01355	AT4G01355	4	562561	562634
AT4G01360	AT4G01360	4	564760	564976
MPK4	AT4G01370	4	567095	567391
AT4G01380	AT4G01380	4	570005	570076
AT4G01390	AT4G01390	4	571571	571595
COG4	AT4G01400	4	576465	577276
AT4G01410	AT4G01410	4	578165	579169
CBL5	AT4G01420	4	581443	581518
AT4G01430	AT4G01430	4	585598	585888
AT4G01440	AT4G01440	4	596399	596715
AT4G01450	AT4G01450	4	608454	608770
AT4G01455	AT4G01455	4	611866	611932
BHLH57	AT4G01460	4	620759	620977
TIP1-3	AT4G01470	4	625092	625850
PPA5	AT4G01480	4	626118	626202
AT4G01490	AT4G01490	4	631136	636899
NGA4	AT4G01500	4	639247	639398
AT4G01505	AT4G01505	4	641462	641589
ARV2	AT4G01510	4	642733	642850
AT4G01515	AT4G01515	4	647692	649794
AT4G01516	AT4G01516	4	649862	649957
anac067	AT4G01520	4	659022	659178
SADHU5-1	AT4G01525	4	660810	661698
AT4G01530	AT4G01530	4	663408	663411
AT4G01533	AT4G01533	4	668625	669073
AT4G01535	AT4G01535	4	669339	669511
NAC68	AT4G01540	4	672473	672789
NAC69	AT4G01550	4	676072	676411
MEE49	AT4G01560	4	678925	679237
AT4G01570	AT4G01570	4	679472	681940
AT4G01575	AT4G01575	4	681862	682601
AT4G01580	AT4G01580	4	685746	685922
AT4G01590	AT4G01590	4	689985	690415
AT4G01593	AT4G01593	4	690710	690908
AT4G01595	AT4G01595	4	691852	691993
AT4G01600	AT4G01600	4	693181	693339
AT4G01610	AT4G01610	4	694695	694934
EXPA17	AT4G01630	4	700653	700788
AT4G01640	AT4G01640	4	702563	702624
AT4G01650	AT4G01650	4	705375	705866
ATABC1	AT4G01660	4	708544	709196
AT4G01670	AT4G01670	4	711860	712643
AT4G01671	AT4G01671	4	713216	713389
MYB55	AT4G01680	4	717283	717579
PPOX1	AT4G01690	4	729887	730306
AT4G01700	AT4G01700	4	733015	733510
AT4G01703	AT4G01703	4	734252	734365
ARPC5A	AT4G01710	4	735753	735864
WRKY47	AT4G01720	4	744921	745170
PAT18	AT4G01730	4	749574	749621
AT4G01735	AT4G01735	4	752780	752873
AT4G01740	AT4G01740	4	753422	753824
RGXT2	AT4G01750	4	756363	757040
AT4G01760	AT4G01760	4	759131	761134
RGXT1	AT4G01770	4	764514	765052
AT4G01780	AT4G01780	4	767310	767326
AT4G01790	AT4G01790	4	769865	769938
SECA1	AT4G01800	4	775715	776131
AT4G01810	AT4G01810	4	780212	780355
ABCB3	AT4G01820	4	785126	785329
ABCB5	AT4G01830	4	790229	790447
TPK5	AT4G01840	4	793261	794481
SAM2	AT4G01850	4	798199	798286
AT4G01860	AT4G01860	4	807895	808060
AT4G01865	AT4G01865	4	808270	808342
AT4G01870	AT4G01870	4	808376	810446
AT4G01880	AT4G01880	4	812797	812925
AT4G01883	AT4G01883	4	813068	813406
AT4G01890	AT4G01890	4	816210	816596
AT4G01895	AT4G01895	4	819957	820379
AT4G01897	AT4G01897	4	821335	821505
GLB1	AT4G01900	4	821685	821934
AT4G01910	AT4G01910	4	824568	826685
AT4G01915	AT4G01915	4	827237	827519
AT4G01920	AT4G01920	4	828890	831200
AT4G01925	AT4G01925	4	833566	834340
AT4G01930	AT4G01930	4	838802	840760
AT4G01935	AT4G01935	4	841057	841380
NIFU1	AT4G01940	4	843019	843459
GPAT3	AT4G01950	4	846030	846787
AT4G01960	AT4G01960	4	852975	853165
RFS4	AT4G01970	4	855454	857008
AT4G01975	AT4G01975	4	858636	862475
AT4G01980	AT4G01980	4	863351	864259
AT4G01985	AT4G01985	4	866236	868126
AT4G01990	AT4G01990	4	872607	872913
AT4G01995	AT4G01995	4	873054	873194
AT4G02000	AT4G02000	4	874880	875903
AT4G02005	AT4G02005	4	879084	879181
AT4G02010	AT4G02010	4	881090	881487
EZA1	AT4G02020	4	886600	886728
AT4G02030	AT4G02030	4	892176	892432
AT4G02040	AT4G02040	4	897547	898370
STP7	AT4G02050	4	900781	900870
AT4G02055	AT4G02055	4	901176	901247
MCM7	AT4G02060	4	901388	901514
MSH6	AT4G02070	4	906079	907024
PIT1	AT4G02075	4	916286	916476
SAR1A	AT4G02080	4	921454	921682
AT4G02090	AT4G02090	4	923100	923916
AT4G02100	AT4G02100	4	930065	930275
AT4G02110	AT4G02110	4	935086	935277
AT4G02120	AT4G02120	4	940778	940990
GATL6	AT4G02130	4	945756	947085
AT4G02140	AT4G02140	4	950881	951063
IMPA3	AT4G02150	4	953387	953690
AT4G02160	AT4G02160	4	955101	955652
AT4G02170	AT4G02170	4	958049	958641
AT4G02180	AT4G02180	4	959964	960056
AT4G02190	AT4G02190	4	967372	969351
SYP42	AT4G02195	4	972002	972307
DI19-5	AT4G02200	4	972707	972857
AT4G02210	AT4G02210	4	976089	976129
AT4G02220	AT4G02220	4	976278	976438
RPL19C	AT4G02230	4	980529	980670
AGL51	AT4G02235	4	980955	981183
AT4G02250	AT4G02250	4	983970	984033
RSH1	AT4G02260	4	985232	985475
RHS13	AT4G02270	4	992822	993038
SUS3	AT4G02280	4	994927	995263
AtGH9B13	AT4G02290	4	1004847	1005253
PME39	AT4G02300	4	1012289	1013034
AT4G02310	AT4G02310	4	1014680	1015729
AT4G02312	AT4G02312	4	1017843	1018394
AT4G02314	AT4G02314	4	1018434	1020824
AT4G02317	AT4G02317	4	1021318	1021717
PME40	AT4G02320	4	1025415	1026118
AT4G02325	AT4G02325	4	1029682	1029780
PME41	AT4G02330	4	1032413	1033505
AT4G02340	AT4G02340	4	1035681	1036186
SEC15B	AT4G02350	4	1038114	1039140
AT4G02360	AT4G02360	4	1041142	1041733
AT4G02370	AT4G02370	4	1042338	1043206
SAG21	AT4G02380	4	1046734	1046997
PARP2	AT4G02390	4	1049957	1050187
AT4G02400	AT4G02400	4	1054199	1054509
AT4G02405	AT4G02405	4	1059428	1059671
LECRK43	AT4G02410	4	1059889	1062153
LECRK44	AT4G02420	4	1064363	1066372
AT4G02425	AT4G02425	4	1067991	1068785
SR34B	AT4G02430	4	1068974	1069081
EID1	AT4G02440	4	1072481	1073779
AT4G02450	AT4G02450	4	1075761	1075893
PMS1	AT4G02460	4	1080262	1080722
AT4G02465	AT4G02465	4	1080962	1081017
AT4G02480	AT4G02480	4	1088543	1088846
AT4G02482	AT4G02482	4	1092002	1092110
AT4G02485	AT4G02485	4	1092681	1092899
AT4G02487	AT4G02487	4	1094945	1095226
AT4G02489	AT4G02489	4	1097532	1097645
AT4G02490	AT4G02490	4	1097945	1100011
XXT2	AT4G02500	4	1101507	1102648
TOC159	AT4G02510	4	1104766	1104829
GSTF2	AT4G02520	4	1111382	1111660
AT4G02530	AT4G02530	4	1113678	1114029
AT4G02540	AT4G02540	4	1117154	1119817
AT4G02541	AT4G02541	4	1119849	1119989
AT4G02550	AT4G02550	4	1121858	1122223
AT4G02555	AT4G02555	4	1122603	1122678
LD	AT4G02560	4	1128088	1128421
CUL1	AT4G02570	4	1128622	1128858
AT4G02580	AT4G02580	4	1134467	1134654
UNE12	AT4G02590	4	1139944	1140491
MLO1	AT4G02600	4	1143999	1144321
TRPA1	AT4G02610	4	1147634	1147736
VHA-F	AT4G02620	4	1151280	1151346
AT4G02630	AT4G02630	4	1151613	1153356
BZIP10	AT4G02640	4	1153997	1154441
AT4G02650	AT4G02650	4	1156453	1157223
AT4G02655	AT4G02655	4	1158848	1159422
AT4G02660	AT4G02660	4	1173607	1174321
IDD12	AT4G02670	4	1178303	1178489
EOL1	AT4G02680	4	1184213	1184930
AT4G02690	AT4G02690	4	1185751	1186290
SULTR3	AT4G02700	4	1188983	1189380
NET1C	AT4G02710	4	1197380	1197630
AT4G02715	AT4G02715	4	1203134	1203380
AT4G02720	AT4G02720	4	1204303	1205866
AT4G02725	AT4G02725	4	1206004	1206326
WDR5B	AT4G02730	4	1207725	1208469
AT4G02733	AT4G02733	4	1211201	1211532
SKIP17	AT4G02740	4	1220520	1220857
PCMP-H24	AT4G02750	4	1221116	1223461
AT4G02760	AT4G02760	4	1228663	1228941
PSAD1	AT4G02770	4	1229111	1229945
GA1	AT4G02780	4	1244670	1244813
DGP3	AT4G02790	4	1247386	1247559
AT4G02800	AT4G02800	4	1250015	1250170
FAF1	AT4G02810	4	1256162	1257212
AT4G02820	AT4G02820	4	1258568	1258922
AT4G02830	AT4G02830	4	1262315	1262542
AT4G02840	AT4G02840	4	1264627	1264739
AT4G02850	AT4G02850	4	1268531	1268612
AT4G02860	AT4G02860	4	1270419	1270525
ARF42	AT4G02870	4	1272527	1272746
AT4G02871	AT4G02871	4	1272781	1272933
AT4G02880	AT4G02880	4	1274512	1274669
UBQ14	AT4G02890	4	1279962	1280028
AT4G02900	AT4G02900	4	1284066	1284379
AT4G02910	AT4G02910	4	1289581	1289615
AT4G02920	AT4G02920	4	1292641	1292905
TUFA	AT4G02930	4	1298164	1298404
AT4G02940	AT4G02940	4	1306503	1307216
AT4G02950	AT4G02950	4	1311198	1312154
ATRE2	AT4G02960	4	1312547	1316983
AT7SL-1	AT4G02970	4	1317499	1318200
ERABP1	AT4G02980	4	1321332	1321477
AT4G02990	AT4G02990	4	1321859	1321918
RF298	AT4G03000	4	1324108	1324292
AT4G03010	AT4G03010	4	1329952	1331139
AT4G03020	AT4G03020	4	1335151	1335297
OR23	AT4G03030	4	1335729	1337368
MIR826A	AT4G03039	4	1340479	1340656
AT4G03040	AT4G03040	4	1341083	1341126
AT4G03038	AT4G03038	4	1341150	1341289
AOP3	AT4G03050	4	1344182	1344543
AOP2	AT4G03060	4	1353487	1353854
AT4G03063	AT4G03063	4	1355667	1356018
AOP1	AT4G03070	4	1358432	1358821
BSL1	AT4G03080	4	1364965	1365475
AT4G03090	AT4G03090	4	1370794	1371215
ROPGAP2	AT4G03100	4	1374281	1374716
BRN1	AT4G03110	4	1379098	1379420
AT4G03113	AT4G03113	4	1382553	1382741
AT4G03115	AT4G03115	4	1385446	1385485
AT4G03120	AT4G03120	4	1385660	1385754
AT4G03130	AT4G03130	4	1390589	1390646
AT4G03135	AT4G03135	4	1390895	1390966
AT4G03140	AT4G03140	4	1392121	1392333
AT4G03150	AT4G03150	4	1394239	1394574
NET3B	AT4G03153	4	1395504	1395588
AT4G03156	AT4G03156	4	1396662	1396784
AT4G03160	AT4G03160	4	1397979	1398179
AT4G03165	AT4G03165	4	1400233	1400291
AT4G03170	AT4G03170	4	1400832	1401584
AT4G03175	AT4G03175	4	1402858	1402864
AT4G03180	AT4G03180	4	1403117	1403451
GRH1	AT4G03190	4	1406603	1407139
AT4G03200	AT4G03200	4	1408159	1408589
CPX2	AT4G03205	4	1412785	1413338
XTH9	AT4G03210	4	1415949	1416190
AT4G03220	AT4G03220	4	1417472	1418485
AT4G03230	AT4G03230	4	1423238	1423337
FH	AT4G03240	4	1424541	1424772
AT4G03250	AT4G03250	4	1424902	1425059
AT4G03260	AT4G03260	4	1428171	1428328
CYCD6-1	AT4G03270	4	1433491	1433691
PETC	AT4G03280	4	1440146	1440346
AT4G03285	AT4G03285	4	1442005	1442076
CML6	AT4G03290	4	1442634	1443499
AT4G03292	AT4G03292	4	1444672	1445220
AT4G03295	AT4G03295	4	1445879	1445954
AT4G03298	AT4G03298	4	1446681	1446735
AT4G03300	AT4G03300	4	1447373	1447425
AT4G03305	AT4G03305	4	1458169	1458592
AT4G03310	AT4G03310	4	1460159	1464144
TIC20-IV	AT4G03320	4	1464467	1464587
SYP123	AT4G03330	4	1466336	1467012
AT4G03340	AT4G03340	4	1468820	1470080
AT4G03350	AT4G03350	4	1473718	1474509
AT4G03360	AT4G03360	4	1474998	1475852
AT4G03364	AT4G03364	4	1477224	1477524
AT4G03370	AT4G03370	4	1478078	1478965
AT4G03376	AT4G03376	4	1482628	1482853
AT4G03380	AT4G03380	4	1490181	1490228
SRF3	AT4G03390	4	1494692	1495103
DFL2	AT4G03400	4	1499422	1499865
AT4G03410	AT4G03410	4	1501168	1502242
AT4G03405	AT4G03405	4	1501607	1501678
AT4G03415	AT4G03415	4	1506439	1506500
AT4G03420	AT4G03420	4	1511839	1512306
STA1	AT4G03430	4	1517134	1520563
AT4G03435	AT4G03435	4	1520784	1520856
AT4G03437	AT4G03437	4	1522577	1523276
MIR447C	AT4G03438	4	1523306	1523503
AT4G03440	AT4G03440	4	1527121	1527133
AT4G03443	AT4G03443	4	1527716	1528057
MIR447A	AT4G03445	4	1528134	1528370
AT4G03450	AT4G03450	4	1531028	1531780
MIR447B	AT4G03455	4	1535426	1535661
AT4G03460	AT4G03460	4	1540078	1540111
AT4G03470	AT4G03470	4	1543434	1544283
AT4G03480	AT4G03480	4	1548728	1548871
AT4G03490	AT4G03490	4	1552154	1552784
AT4G03500	AT4G03500	4	1553092	1553487
AT4G03505	AT4G03505	4	1556888	1557319
RMA1	AT4G03510	4	1559253	1559428
ATHM2	AT4G03520	4	1563812	1564192
AT4G03530	AT4G03530	4	1566068	1567192
AT4G03540	AT4G03540	4	1570042	1570199
CALS12	AT4G03550	4	1573348	1575383
TPC1	AT4G03560	4	1580056	1580372
AT4G03565	AT4G03565	4	1586747	1587172
AT4G03566	AT4G03566	4	1588564	1589230
AT4G03570	AT4G03570	4	1594040	1594105
AT4G03580	AT4G03580	4	1596985	1597035
AT4G03590	AT4G03590	4	1602761	1602950
AT4G03600	AT4G03600	4	1603702	1604508
AT4G03610	AT4G03610	4	1605039	1605205
AT4G03620	AT4G03620	4	1608593	1608665
AT4G03630	AT4G03630	4	1608750	1608802
AT4G03635	AT4G03635	4	1611752	1612081
AT4G03640	AT4G03640	4	1614814	1614933
AT4G03650	AT4G03650	4	1619563	1624141
AT4G03660	AT4G03660	4	1625146	1625280
AT4G03670	AT4G03670	4	1626629	1626649
AT4G03680	AT4G03680	4	1628885	1628954
AT4G03690	AT4G03690	4	1631727	1632009
AT4G03695	AT4G03695	4	1637775	1638582
AT4G03700	AT4G03700	4	1641459	1642358
AT4G03710	AT4G03710	4	1642840	1646823
AT4G03720	AT4G03720	4	1649053	1649442
AT4G03723	AT4G03723	4	1649997	1650104
AT4G03726	AT4G03726	4	1650717	1651979
AT4G03728	AT4G03728	4	1652884	1652976
AT4G03730	AT4G03730	4	1653587	1655944
AT4G03732	AT4G03732	4	1656722	1657380
AT4G03740	AT4G03740	4	1663433	1663515
AT4G03745	AT4G03745	4	1665242	1667033
AT4G03750	AT4G03750	4	1667204	1667286
AT4G03760	AT4G03760	4	1670638	1673055
AT4G03775	AT4G03775	4	1680653	1682830
AT4G03780	AT4G03780	4	1683483	1685576
AT4G03790	AT4G03790	4	1688258	1694030
AT4G03795	AT4G03795	4	1695206	1697152
AT4G03800	AT4G03800	4	1743791	1748332
AT4G03810	AT4G03810	4	1751259	1754393
AT4G03811	AT4G03811	4	1756584	1756789
AT4G03813	AT4G03813	4	1761953	1763902
AT4G03816	AT4G03816	4	1764934	1769859
AT4G03820	AT4G03820	4	1773976	1774421
AT4G03823	AT4G03823	4	1779926	1780528
AT4G03824	AT4G03824	4	1782462	1783625
AT4G03827	AT4G03827	4	1784402	1784530
AT4G03825	AT4G03825	4	1786548	1787183
AT4G03826	AT4G03826	4	1788361	1789336
AT4G03830	AT4G03830	4	1790440	1791004
AT4G03835	AT4G03835	4	1793326	1795289
AT4G03837	AT4G03837	4	1795718	1796188
AT4G03840	AT4G03840	4	1797476	1801473
AT4G03850	AT4G03850	4	1804746	1806300
AT4G03860	AT4G03860	4	1806588	1809637
